tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,11,validation_f1,-0.1349935531616211,0.03050810005515814,0.00044979993253946304
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,11,validation_fpr_limit,2.9301509857177734,0.03050810005515814,0.00044979993253946304
1476,80,172,1345,0.9179954441913439,0.9438596491228071,0.8866183256427159,0.9143439836845684,0.05141388174807198,0.9485861182519281,0.917602221947322,0.976416981582803,0.9704539639018289,0.4637162382037097,3073,iscx,iscx,random_forest,11,default,0.5000000000000001,0.9173355998937041,0.10083690006285906
1301,255,86,1431,0.8890335177351123,0.8487544483985765,0.9433091628213579,0.8935373087730253,0.16388174807197944,0.8361182519280206,0.8897137073746892,0.976416981582803,0.9704539639018289,0.5486495281483892,3073,iscx,iscx,random_forest,11,validation_f1,0.24811376316117578,0.9173355998937041,0.10083690006285906
1540,16,281,1236,0.9033517735112269,0.987220447284345,0.8147659854976929,0.8927410617551462,0.010282776349614395,0.9897172236503856,0.9022416045740392,0.976416981582803,0.9704539639018289,0.4074194598112594,3073,iscx,iscx,random_forest,11,validation_fpr_limit,0.7121225107079452,0.9173355998937041,0.10083690006285906
115,5485,578,5551,0.4830761360729815,0.5029902138455963,0.9056942404960026,0.6467812408971745,0.9794642857142857,0.020535714285714286,0.46311497739085844,0.42529666551249246,0.3108464588723399,0.9409156790860261,11729,iscx,mendeley,random_forest,11,default,0.5000000000000001,0.9173355998937041,0.13263810006901622
85,5515,391,5738,0.4964617614459886,0.5099084688527504,0.9362049273943547,0.6602232194223909,0.9848214285714286,0.015178571428571428,0.475691749411463,0.42529666551249246,0.3108464588723399,0.9594168300792907,11729,iscx,mendeley,random_forest,11,validation_f1,0.24811376316117578,0.9173355998937041,0.13263810006901622
172,5428,1001,5128,0.45187142978941086,0.48579007199696855,0.8366780877794093,0.6146838477674558,0.9692857142857143,0.030714285714285715,0.4336961867468475,0.42529666551249246,0.3108464588723399,0.8999914741239662,11729,iscx,mendeley,random_forest,11,validation_fpr_limit,0.7121225107079452,0.9173355998937041,0.13263810006901622
1446,110,156,1361,0.9134396355353075,0.9252209381373215,0.8971654581410679,0.9109772423025435,0.07069408740359898,0.929305912596401,0.9132356853687345,0.9740408587568947,0.9678853880527966,0.47868532378782946,3073,iscx,iscx,mlp,11,default,5e-324,84.90973939979449,0.008693400071933866
1424,132,140,1377,0.9114871461112919,0.9125248508946322,0.9077125906394199,0.9101123595505618,0.08483290488431877,0.9151670951156813,0.9114398428775505,0.9740408587568947,0.9678853880527966,0.4910510901399284,3073,iscx,iscx,mlp,11,validation_f1,-0.19884803891181946,84.90973939979449,0.008693400071933866
1546,10,379,1138,0.8734136023429873,0.9912891986062717,0.7501647989452868,0.8540337711069418,0.006426735218508998,0.993573264781491,0.8718690318633888,0.9740408587568947,0.9678853880527966,0.3735763097949886,3073,iscx,iscx,mlp,11,validation_fpr_limit,1.9873762130737305,84.90973939979449,0.008693400071933866
138,5462,693,5436,0.47523233012192,0.49880712057258214,0.8869309838472834,0.6385152992306337,0.9753571428571428,0.024642857142857143,0.4557869204950703,0.3446895154269093,0.1218754516001212,0.9291499701594339,11729,iscx,mendeley,mlp,11,default,5e-324,84.90973939979449,0.20533260004594922
107,5493,577,5552,0.4824793247506181,0.5026708918062471,0.9058573992494697,0.6465587516012578,0.9808928571428571,0.019107142857142857,0.4624822710533063,0.3446895154269093,0.1218754516001212,0.9416830079290647,11729,iscx,mendeley,mlp,11,validation_f1,-0.19884803891181946,84.90973939979449,0.20533260004594922
196,5404,1178,4951,0.4388268394577543,0.47812650893288267,0.8077989884157285,0.6007037126910943,0.965,0.035,0.42139949420786427,0.3446895154269093,0.1218754516001212,0.8828544632961036,11729,iscx,mendeley,mlp,11,validation_fpr_limit,1.9873762130737305,84.90973939979449,0.20533260004594922
1404,152,146,1371,0.9030263586072242,0.9001969796454367,0.9037574159525379,0.9019736842105263,0.09768637532133675,0.9023136246786633,0.9030355203156006,0.9701712130514581,0.9637039855078604,0.49560689879596487,3073,iscx,iscx,dqn,11,default,5e-324,116.13738069985993,0.004163699923083186
1303,253,94,1423,0.8870810283110967,0.8490453460620525,0.9380355965721819,0.891324772940808,0.16259640102827763,0.8374035989717223,0.8877195977719521,0.9701712130514581,0.9637039855078604,0.5453953791083631,3073,iscx,iscx,dqn,11,validation_f1,-0.511871337890625,116.13738069985993,0.004163699923083186
1541,15,470,1047,0.8421737715587374,0.9858757062146892,0.6901779828609097,0.8119426134160528,0.009640102827763496,0.9903598971722365,0.840268940016573,0.9701712130514581,0.9637039855078604,0.34559062805076474,3073,iscx,iscx,dqn,11,validation_fpr_limit,1.5557327270507812,116.13738069985993,0.004163699923083186
