source,target,seed,operating_point,average_precision_ddqn_minus_dqn,roc_auc_ddqn_minus_dqn,f1_ddqn_minus_dqn,precision_ddqn_minus_dqn,recall_ddqn_minus_dqn,fpr_ddqn_minus_dqn,balanced_accuracy_ddqn_minus_dqn
mendeley,iscx,71,validation_f1,0.043678935262036256,0.06681855847947771,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,71,validation_fpr_limit,0.043678935262036256,0.06681855847947771,-0.02135567393285831,0.07179193899782138,-0.06526038233355305,-0.22300771208226217,0.07887366487435454
mendeley,mendeley,11,default,-0.0003266519509608212,0.00035626879239181175,0.0007845006362018347,0.002111002862810629,-0.0009789525208027117,-0.0035714285714285587,0.001296238025312868
mendeley,mendeley,11,validation_f1,-0.0003266519509608212,0.00035626879239181175,0.00012936017548881296,-0.0001456907617677361,0.0004894762604014113,0.0003571428571428614,6.616670162928884e-05
mendeley,mendeley,11,validation_fpr_limit,-0.0003266519509608212,0.00035626879239181175,-0.027399796208240845,0.0035482173414080886,-0.02023168542992332,-0.0019642857142857136,-0.009133699857818756
mendeley,mendeley,23,default,0.002174483087708512,0.0004683530289255611,-0.0027871833335875174,0.01350034709907355,-0.023331701745798683,-0.026428571428571412,0.001548434841386337
mendeley,mendeley,23,validation_f1,0.002174483087708512,0.0004683530289255611,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,23,validation_fpr_limit,0.002174483087708512,0.0004683530289255611,-0.0038761191290456187,-0.0044798593380283025,-0.002610540055473981,0.0008928571428571432,-0.0017516985991655742
mendeley,mendeley,37,default,0.0003700172072285124,-0.00023394343052929312,-0.00035032099570420083,-0.000872220069318308,0.00032631750693434824,0.001428571428571418,-0.0005511269608186042
mendeley,mendeley,37,validation_f1,0.0003700172072285124,-0.00023394343052929312,-0.0006738374850701057,-0.001788015466174575,0.0008157937673356486,0.0030357142857142805,-0.001109960259189302
mendeley,mendeley,37,validation_fpr_limit,0.0003700172072285124,-0.00023394343052929312,-0.011252081722476659,-0.0016295103008575618,-0.007994778919889062,-0.00017857142857142898,-0.003908103745658864
mendeley,mendeley,51,default,-0.002195633165021915,-0.001075973708132394,-3.6477782406896253e-06,0.002845656719145384,-0.0034263338228095463,-0.0050000000000000044,0.0007868330885952846
mendeley,mendeley,51,validation_f1,-0.002195633165021915,-0.001075973708132394,0.0007367218872978976,0.0007936584344410136,0.0006526350138685855,-0.0010714285714285565,0.0008620317926485432
mendeley,mendeley,51,validation_fpr_limit,-0.002195633165021915,-0.001075973708132394,-0.022563201057868465,-0.002272393783765758,-0.016152716593245242,-0.0003571428571428562,-0.007897786868051204
mendeley,mendeley,71,default,-0.001863940292213817,-0.0007743193949141247,0.00042731326752687426,-0.0034446883683242335,0.0050579213574808435,0.0062500000000000056,-0.0005960393212595116
mendeley,mendeley,71,validation_f1,-0.001863940292213817,-0.0007743193949141247,-0.00023709734271337712,0.00020157823951250098,-0.0008157937673356486,-0.0005357142857142783,-0.00014003974081067128
mendeley,mendeley,71,validation_fpr_limit,-0.001863940292213817,-0.0007743193949141247,-0.015076894602234492,-0.0009623195650816374,-0.01093163648229728,-0.00035714285714285796,-0.005287246812577195
