source,target,model,operating_point,average_precision_mean,average_precision_std,average_precision_count,roc_auc_mean,roc_auc_std,roc_auc_count,f1_mean,f1_std,f1_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fpr_mean,fpr_std,fpr_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count
iscx,iscx,always_malicious,default,0.4936544093719492,0.0,5,0.5,0.0,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
iscx,iscx,always_malicious,validation_f1,0.4936544093719492,0.0,5,0.5,0.0,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
iscx,iscx,always_malicious,validation_fpr_limit,0.4936544093719492,0.0,5,0.5,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.5,0.0,5
iscx,iscx,ddqn,default,0.9697930111146571,0.0006014200505227225,5,0.9632500046601244,0.0004528171994250873,5,0.9095141248211263,0.0034087747868922066,5,0.9313200619195982,0.023300381862772883,5,0.8896506262359921,0.02445962801082519,5,0.06491002570694086,0.02417511937506945,5,0.9123703002645256,0.0025980253967318556,5
iscx,iscx,ddqn,validation_f1,0.9697930111146571,0.0006014200505227225,5,0.9632500046601244,0.0004528171994250873,5,0.9052442606583817,0.008029794121469449,5,0.9030986452738091,0.03439549099752739,5,0.9088991430454845,0.024253567773193086,5,0.09704370179948586,0.04215517017636921,5,0.9059277206229993,0.010465665914352268,5
iscx,iscx,ddqn,validation_fpr_limit,0.9697930111146571,0.0006014200505227225,5,0.9632500046601244,0.0004528171994250873,5,0.8212591162741447,0.0029695638557330033,5,0.9861525856859409,0.0022643532872056874,5,0.7036255767963084,0.004835101073405987,5,0.009640102827763496,0.0016385024143935683,5,0.8469927369842726,0.0020843533307549067,5
iscx,iscx,dqn,default,0.9700530205534147,0.0005696223739888608,5,0.9633698545871724,0.0005529416028355127,5,0.9046933578743614,0.006385328841824216,5,0.9293021248733059,0.02610350426498108,5,0.8826631509558339,0.030164960286480066,5,0.0667095115681234,0.027248902600852516,5,0.9079768196938552,0.004854157396270525,5
iscx,iscx,dqn,validation_f1,0.9700530205534147,0.0005696223739888608,5,0.9633698545871724,0.0005529416028355127,5,0.8972957172574653,0.010552302255525427,5,0.8744779309668056,0.0399619096017473,5,0.9231377719182596,0.02163628777314361,5,0.13174807197943444,0.04908780579416018,5,0.8956948499694126,0.013779543306950356,5
iscx,iscx,dqn,validation_fpr_limit,0.9700530205534147,0.0005696223739888608,5,0.9633698545871724,0.0005529416028355127,5,0.8222508602319735,0.006742233619202702,5,0.9872480714078495,0.0008594004764453397,5,0.7045484508899144,0.009625161370306666,5,0.008868894601542417,0.0005376992458445221,5,0.847839778144186,0.0049297995241551285,5
iscx,iscx,logistic,default,0.9406952918396636,0.0,5,0.934553212689773,0.0,5,0.8366235534377127,0.0,5,0.8648838845883182,0.0,5,0.8101516150296637,0.0,5,0.12339331619537275,0.0,5,0.8433791494171455,0.0,5
iscx,iscx,logistic,validation_f1,0.9406952918396636,0.0,5,0.934553212689773,0.0,5,0.8357504215851602,0.0,5,0.8556629834254144,0.0,5,0.8167435728411337,0.0,5,0.13431876606683804,0.0,5,0.841212403387148,0.0,5
iscx,iscx,logistic,validation_fpr_limit,0.9406952918396636,0.0,5,0.934553212689773,0.0,5,0.6818965517241379,0.0,5,0.9850560398505606,0.0,5,0.5214238628872775,0.0,5,0.007712082262210797,0.0,5,0.7568558903125333,0.0,5
iscx,iscx,mlp,default,0.973469791096796,0.0003720573321777255,5,0.967042498640091,0.0004900090748773114,5,0.9115011309843289,0.006585569672994018,5,0.9341497667343859,0.024727336985817628,5,0.8904416611733685,0.011190807041746059,5,0.061953727506426734,0.02551583852710647,5,0.9142439668334708,0.007647522889808764,5
iscx,iscx,mlp,validation_f1,0.973469791096796,0.0003720573321777255,5,0.967042498640091,0.0004900090748773114,5,0.8956467764922322,0.01108451978244305,5,0.8741869930561524,0.027929858128436277,5,0.9187870797626896,0.0078052789007861485,5,0.12994858611825194,0.03319083654823528,5,0.8944192468222187,0.012977116673479673,5
iscx,iscx,mlp,validation_fpr_limit,0.973469791096796,0.0003720573321777255,5,0.967042498640091,0.0004900090748773114,5,0.8602389686305388,0.007597770275463081,5,0.9913995516538835,0.0023274932228502317,5,0.759789057350033,0.011639986446882498,5,0.006426735218508997,0.0017600339251451352,5,0.8766811610657619,0.005935424713314432,5
iscx,iscx,random_forest,default,0.9758921196144014,0.00040735839656150935,5,0.9697733739131319,0.0005104776706699988,5,0.9179269235346711,0.004813572916640328,5,0.9497459076137782,0.009503138260997008,5,0.8882003955174687,0.0009997199003363975,5,0.04588688946015425,0.009072856808010695,5,0.9211567530286573,0.004887729235644111,5
iscx,iscx,random_forest,validation_f1,0.9758921196144014,0.00040735839656150935,5,0.9697733739131319,0.0005104776706699988,5,0.8930607410956798,0.0009085255101411664,5,0.8499352433455479,0.002086935649461756,5,0.9408042188529994,0.0022547964899785194,5,0.16195372750642673,0.002909828129221529,5,0.8894252456732863,0.0010023889317526812,5
iscx,iscx,random_forest,validation_fpr_limit,0.9758921196144014,0.00040735839656150935,5,0.9697733739131319,0.0005104776706699988,5,0.8915184394741112,0.0025571342025727454,5,0.988143542028473,0.0021499115669015275,5,0.8121292023731048,0.005455815872526981,5,0.009511568123393316,0.0017833466485233432,5,0.9013088171248558,0.0019733662520612905,5
