source,target,model,operating_point,average_precision_mean,average_precision_std,average_precision_count,roc_auc_mean,roc_auc_std,roc_auc_count,f1_mean,f1_std,f1_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fpr_mean,fpr_std,fpr_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,predicted_malicious_fraction_mean,predicted_malicious_fraction_std,predicted_malicious_fraction_count
iscx,mendeley,always_malicious,validation_fpr_limit,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
iscx,mendeley,ddqn,default,-0.01686572358344405,0.05631905047343069,5,-0.020642871710602993,0.06513421993433689,5,-0.0005659036176208998,0.0048164692402157235,5,-0.00020731513656081503,0.0024737988702264752,5,-0.0015336922825909926,0.010741621930399342,5,-0.0008571428571428896,0.0023055777530828028,5,-0.0003382747127240626,0.0042501337754609295,5,-0.0012106743967942978,0.0066936000618601395,5
iscx,mendeley,ddqn,validation_f1,-0.01686572358344405,0.05631905047343069,5,-0.020642871710602993,0.06513421993433689,5,0.0007739565648350099,0.007817056290467389,5,0.00035179152897366615,0.0038343795082003704,5,0.0018926415402186203,0.018270356647311376,5,0.0006785714285714395,0.004674343782384642,5,0.0006070350558235905,0.006803949575190017,5,0.0013129849091994216,0.011775528121188707,5
iscx,mendeley,ddqn,validation_fpr_limit,-0.01686572358344405,0.05631905047343069,5,-0.020642871710602993,0.06513421993433689,5,-0.003754693140252852,0.007843002479107285,5,-0.0022454194504010873,0.004583706404691138,5,-0.007081089900473181,0.015112059338557183,5,-0.0001071428571428834,0.0013866620470226558,5,-0.0034869735216651486,0.0070710531619362525,5,-0.003751385454855494,0.008387919592979687,5
iscx,mendeley,dqn,default,-0.02528935600918797,0.03150906465075571,5,-0.04417109234785447,0.05691573538057185,5,-0.0025154755561341393,0.003939081911986421,5,-0.0011873330356863443,0.001983412429013138,5,-0.005971610376896708,0.008922113815915905,5,-0.0018928571428571406,0.0021413685305601772,5,-0.0020393766170197945,0.0034084735067635118,5,-0.00402421348793589,0.005673840785244906,5
iscx,mendeley,dqn,validation_f1,-0.02528935600918797,0.03150906465075571,5,-0.04417109234785447,0.05691573538057185,5,-0.0011225534727713038,0.005309177652917056,5,-0.0005762001319301824,0.002586381408369782,5,-0.0025126448033937266,0.012500878288465998,5,-0.0005000000000000115,0.0033749527585506915,5,-0.0010063224016968575,0.004605794438058055,5,-0.001551709438144777,0.008119615701922952,5
iscx,mendeley,dqn,validation_fpr_limit,-0.02528935600918797,0.03150906465075571,5,-0.04417109234785447,0.05691573538057185,5,0.001189805918424791,0.007029050066921294,5,0.0007106179341145102,0.004062414962419984,5,0.0022515907978462924,0.013649085479574073,5,3.5714285714272266e-05,0.001436362682299308,5,0.0011079382560660101,0.0062029234984515135,5,0.0011936226447267107,0.007741899186574401,5
iscx,mendeley,logistic,default,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
iscx,mendeley,logistic,validation_f1,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
iscx,mendeley,logistic,validation_fpr_limit,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5
