tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,11,validation_f1,-0.1349935531616211,0.033440399914979935,0.0004458001349121332
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,11,validation_fpr_limit,2.9301509857177734,0.033440399914979935,0.0004458001349121332
1476,80,172,1345,0.9179954441913439,0.9438596491228071,0.8866183256427159,0.9143439836845684,0.05141388174807198,0.9485861182519281,0.917602221947322,0.976416981582803,0.9704539639018289,0.4637162382037097,3073,iscx,iscx,random_forest,11,default,0.5000000000000001,1.0534711999353021,0.09941390017047524
1301,255,86,1431,0.8890335177351123,0.8487544483985765,0.9433091628213579,0.8935373087730253,0.16388174807197944,0.8361182519280206,0.8897137073746892,0.976416981582803,0.9704539639018289,0.5486495281483892,3073,iscx,iscx,random_forest,11,validation_f1,0.24811376316117578,1.0534711999353021,0.09941390017047524
1540,16,281,1236,0.9033517735112269,0.987220447284345,0.8147659854976929,0.8927410617551462,0.010282776349614395,0.9897172236503856,0.9022416045740392,0.976416981582803,0.9704539639018289,0.4074194598112594,3073,iscx,iscx,random_forest,11,validation_fpr_limit,0.7121225107079452,1.0534711999353021,0.09941390017047524
115,5485,578,5551,0.4830761360729815,0.5029902138455963,0.9056942404960026,0.6467812408971745,0.9794642857142857,0.020535714285714286,0.46311497739085844,0.42529666551249246,0.3108464588723399,0.9409156790860261,11729,iscx,mendeley,random_forest,11,default,0.5000000000000001,1.0534711999353021,0.10946909990161657
85,5515,391,5738,0.4964617614459886,0.5099084688527504,0.9362049273943547,0.6602232194223909,0.9848214285714286,0.015178571428571428,0.475691749411463,0.42529666551249246,0.3108464588723399,0.9594168300792907,11729,iscx,mendeley,random_forest,11,validation_f1,0.24811376316117578,1.0534711999353021,0.10946909990161657
172,5428,1001,5128,0.45187142978941086,0.48579007199696855,0.8366780877794093,0.6146838477674558,0.9692857142857143,0.030714285714285715,0.4336961867468475,0.42529666551249246,0.3108464588723399,0.8999914741239662,11729,iscx,mendeley,random_forest,11,validation_fpr_limit,0.7121225107079452,1.0534711999353021,0.10946909990161657
1490,66,203,1314,0.9124633908232997,0.9521739130434783,0.8661832564271589,0.90714532274767,0.042416452442159386,0.9575835475578406,0.9118834019924997,0.9728042377112783,0.9668436384217938,0.4490725675235926,3073,iscx,iscx,mlp,11,default,5e-324,25.825581500073895,0.002781999995931983
1426,130,142,1375,0.9114871461112919,0.9136212624584718,0.9063941990771259,0.9099933818663137,0.08354755784061697,0.916452442159383,0.9114233206182545,0.9728042377112783,0.9668436384217938,0.489749430523918,3073,iscx,iscx,mlp,11,validation_f1,-0.7685058116912842,25.825581500073895,0.002781999995931983
1546,10,403,1114,0.8656036446469249,0.9911032028469751,0.7343441001977588,0.8436198409693298,0.006426735218508998,0.993573264781491,0.8639586824896248,0.9728042377112783,0.9668436384217938,0.3657663520989261,3073,iscx,iscx,mlp,11,validation_fpr_limit,1.8789303302764893,25.825581500073895,0.002781999995931983
151,5449,768,5361,0.4699462869809873,0.4959296947271045,0.8746940773372491,0.6329771533148356,0.9730357142857143,0.026964285714285715,0.4508291815257674,0.3434692862171296,0.11562170768943897,0.9216471992497229,11729,iscx,mendeley,mlp,11,default,5e-324,25.825581500073895,0.01505009992979467
115,5485,611,5518,0.4802625969818399,0.5014995910206307,0.9003100016315876,0.6441746439411628,0.9794642857142857,0.020535714285714286,0.46042285795865096,0.3434692862171296,0.11562170768943897,0.9381021399948845,11729,iscx,mendeley,mlp,11,validation_f1,-0.7685058116912842,25.825581500073895,0.01505009992979467
198,5402,1223,4906,0.4351607127632364,0.4759410166860691,0.800456844509708,0.5969459147046298,0.9646428571428571,0.03535714285714286,0.41790699368342543,0.3434692862171296,0.11562170768943897,0.8788473015602353,11729,iscx,mendeley,mlp,11,validation_fpr_limit,1.8789303302764893,25.825581500073895,0.01505009992979467
1429,127,153,1364,0.908883826879271,0.914822266934943,0.8991430454845089,0.9069148936170213,0.08161953727506427,0.9183804627249358,0.9087617541047224,0.9710462039680589,0.9634637772765556,0.48519362186788156,3073,iscx,iscx,dqn,11,default,5e-324,72.14116270001978,0.0021087999921292067
1295,261,89,1428,0.8861047835990888,0.8454706927175843,0.9413315754779169,0.8908296943231441,0.16773778920308482,0.8322622107969152,0.886796893137416,0.9710462039680589,0.9634637772765556,0.549625772860397,3073,iscx,iscx,dqn,11,validation_f1,-0.6829039454460144,72.14116270001978,0.0021087999921292067
1542,14,410,1107,0.8620240807028962,0.9875111507582516,0.7297297297297297,0.8392721758908264,0.008997429305912597,0.9910025706940874,0.8603661502119085,0.9710462039680589,0.9634637772765556,0.3647901073869183,3073,iscx,iscx,dqn,11,validation_fpr_limit,1.3200066089630127,72.14116270001978,0.0021087999921292067
123,5477,641,5488,0.47838690425441216,0.5005015959872321,0.8954152390275738,0.6420966420966421,0.9780357142857142,0.021964285714285714,0.45868976237092973,0.34862274678318905,0.12269954898258864,0.9348623071020548,11729,iscx,mendeley,dqn,11,default,5e-324,72.14116270001978,0.017026799963787198
77,5523,447,5682,0.4910052007843806,0.507095046854083,0.9270680372001958,0.6555901696088612,0.98625,0.01375,0.47040901860009793,0.34862274678318905,0.12269954898258864,0.9553244095830846,11729,iscx,mendeley,dqn,11,validation_f1,-0.6829039454460144,72.14116270001978,0.017026799963787198
209,5391,1398,4731,0.42117827606786595,0.46739774748073504,0.7719040626529613,0.5822410928558243,0.9626785714285714,0.037321428571428575,0.40461274561219496,0.34862274678318905,0.12269954898258864,0.8629891721374371,11729,iscx,mendeley,dqn,11,validation_fpr_limit,1.3200066089630127,72.14116270001978,0.017026799963787198
1429,127,153,1364,0.908883826879271,0.914822266934943,0.8991430454845089,0.9069148936170213,0.08161953727506427,0.9183804627249358,0.9087617541047224,0.9710462039680589,0.9634637772765556,0.48519362186788156,3073,iscx,iscx,ddqn,11,default,5e-324,57.73013040004298,0.002036500023677945
1295,261,89,1428,0.8861047835990888,0.8454706927175843,0.9413315754779169,0.8908296943231441,0.16773778920308482,0.8322622107969152,0.886796893137416,0.9710462039680589,0.9634637772765556,0.549625772860397,3073,iscx,iscx,ddqn,11,validation_f1,-0.6829039454460144,57.73013040004298,0.002036500023677945
1542,14,410,1107,0.8620240807028962,0.9875111507582516,0.7297297297297297,0.8392721758908264,0.008997429305912597,0.9910025706940874,0.8603661502119085,0.9710462039680589,0.9634637772765556,0.3647901073869183,3073,iscx,iscx,ddqn,11,validation_fpr_limit,1.3200066089630127,57.73013040004298,0.002036500023677945
123,5477,641,5488,0.47838690425441216,0.5005015959872321,0.8954152390275738,0.6420966420966421,0.9780357142857142,0.021964285714285714,0.45868976237092973,0.34862274678318905,0.12269954898258864,0.9348623071020548,11729,iscx,mendeley,ddqn,11,default,5e-324,57.73013040004298,0.009505099849775434
77,5523,447,5682,0.4910052007843806,0.507095046854083,0.9270680372001958,0.6555901696088612,0.98625,0.01375,0.47040901860009793,0.34862274678318905,0.12269954898258864,0.9553244095830846,11729,iscx,mendeley,ddqn,11,validation_f1,-0.6829039454460144,57.73013040004298,0.009505099849775434
209,5391,1398,4731,0.42117827606786595,0.46739774748073504,0.7719040626529613,0.5822410928558243,0.9626785714285714,0.037321428571428575,0.40461274561219496,0.34862274678318905,0.12269954898258864,0.8629891721374371,11729,iscx,mendeley,ddqn,11,validation_fpr_limit,1.3200066089630127,57.73013040004298,0.009505099849775434
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,23,default,0.5000000000000001,8.739996701478958e-05,4.000007174909115e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,23,validation_f1,1.0,8.739996701478958e-05,4.000007174909115e-05
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,23,validation_fpr_limit,1.0000000000000002,8.739996701478958e-05,4.000007174909115e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,23,default,0.5000000000000001,8.739996701478958e-05,6.320001557469368e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,23,validation_f1,1.0,8.739996701478958e-05,6.320001557469368e-05
5600,0,6129,0,0.47744905789069825,0.0,0.0,0.0,0.0,1.0,0.5,0.5225509421093018,0.5,0.0,11729,iscx,mendeley,always_malicious,23,validation_fpr_limit,1.0000000000000002,8.739996701478958e-05,6.320001557469368e-05
1364,192,288,1229,0.8438008460787504,0.8648838845883181,0.8101516150296638,0.8366235534377128,0.12339331619537275,0.8766066838046273,0.8433791494171455,0.9406952918396636,0.9345532126897731,0.4624145785876993,3073,iscx,iscx,logistic,23,default,5e-324,0.02313260012306273,0.000390299828723073
1347,209,278,1239,0.8415229417507322,0.8556629834254144,0.8167435728411339,0.8357504215851602,0.13431876606683804,0.865681233933162,0.841212403387148,0.9406952918396636,0.9345532126897731,0.4712007809957696,3073,iscx,iscx,logistic,23,validation_f1,-0.1349935531616211,0.02313260012306273,0.000390299828723073
1544,12,726,791,0.7598438008460787,0.9850560398505604,0.5214238628872775,0.6818965517241379,0.007712082262210797,0.9922879177377892,0.7568558903125333,0.9406952918396636,0.9345532126897731,0.26130816791409045,3073,iscx,iscx,logistic,23,validation_fpr_limit,2.9301509857177734,0.02313260012306273,0.000390299828723073
155,5445,930,5199,0.4564754028476426,0.4884441939120631,0.8482623592755751,0.6199248792702557,0.9723214285714286,0.027678571428571427,0.4379704653520733,0.3535363665992691,0.12712840593897862,0.9074942450336773,11729,iscx,mendeley,logistic,23,default,5e-324,0.02313260012306273,0.0013512000441551208
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,23,validation_f1,-0.1349935531616211,0.02313260012306273,0.0013512000441551208
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,23,validation_fpr_limit,2.9301509857177734,0.02313260012306273,0.0013512000441551208
1469,87,170,1347,0.916368369671331,0.9393305439330544,0.8879367172050099,0.9129108776685869,0.055912596401028275,0.9440874035989717,0.9160120604019908,0.9756045462140535,0.9694162389237315,0.4666449723397332,3073,iscx,iscx,random_forest,23,default,0.5000000000000001,0.8955112998373806,0.07904159999452531
1306,250,89,1428,0.8896843475431174,0.8510131108462455,0.9413315754779169,0.8938967136150234,0.16066838046272494,0.8393316195372751,0.890331597507596,0.9756045462140535,0.9694162389237315,0.5460462089163683,3073,iscx,iscx,random_forest,23,validation_f1,0.2537935331173369,0.8955112998373806,0.07904159999452531
1539,17,283,1234,0.902375528799219,0.9864108713029577,0.8134475939353988,0.8916184971098265,0.010925449871465296,0.9890745501285347,0.9012610720319667,0.9756045462140535,0.9694162389237315,0.40709404490725676,3073,iscx,iscx,random_forest,23,validation_fpr_limit,0.7087772017461235,0.8955112998373806,0.07904159999452531
116,5484,575,5554,0.483417171114332,0.5031708642870085,0.906183716756404,0.6470553969825829,0.9792857142857143,0.020714285714285713,0.4634490012353448,0.4147942860258699,0.291807493065753,0.9410861966067013,11729,iscx,mendeley,random_forest,23,default,0.5000000000000001,0.8955112998373806,0.10977970017120242
85,5515,393,5736,0.4962912439253133,0.5098213492134033,0.9358786098874204,0.6600690448791715,0.9848214285714286,0.015178571428571428,0.4755285906579959,0.4147942860258699,0.291807493065753,0.9592463125586154,11729,iscx,mendeley,random_forest,23,validation_f1,0.2537935331173369,0.8955112998373806,0.10977970017120242
170,5430,999,5130,0.45187142978941086,0.48579545454545453,0.8370044052863436,0.6147761998921445,0.9696428571428571,0.030357142857142857,0.4336807740717432,0.4147942860258699,0.291807493065753,0.9003325091653167,11729,iscx,mendeley,random_forest,23,validation_fpr_limit,0.7087772017461235,0.8955112998373806,0.10977970017120242
1456,100,170,1347,0.9121379759192971,0.9308914996544575,0.8879367172050099,0.9089068825910931,0.06426735218508997,0.9357326478149101,0.9118346825099599,0.9724347309990643,0.9664886216707648,0.470875366091767,3073,iscx,iscx,mlp,23,default,5e-324,25.068677800009027,0.0030485999304801226
1305,251,86,1431,0.8903351773511227,0.8507728894173603,0.9433091628213579,0.8946545795561113,0.16131105398457585,0.8386889460154242,0.890999054418391,0.9724347309990643,0.9664886216707648,0.5473478685323788,3073,iscx,iscx,mlp,23,validation_f1,-1.3094737529754639,25.068677800009027,0.0030485999304801226
1545,11,414,1103,0.8616986657988935,0.9901256732495511,0.7270929466051417,0.8384644621816799,0.007069408740359897,0.9929305912596401,0.860011768932391,0.9724347309990643,0.9664886216707648,0.3625122030589001,3073,iscx,iscx,mlp,23,validation_fpr_limit,1.8691457509994507,25.068677800009027,0.0030485999304801226
153,5447,706,5423,0.47540284764259527,0.4988960441582337,0.8848099200522108,0.638037531619507,0.9726785714285714,0.027321428571428573,0.4560656743118197,0.3445657861592427,0.11325307962147169,0.9267627248699803,11729,iscx,mendeley,mlp,23,default,5e-324,25.068677800009027,0.015880299964919686
77,5523,469,5660,0.4891295080569529,0.5061253688634535,0.9234785446239191,0.6538817005545287,0.98625,0.01375,0.46861427231195957,0.3445657861592427,0.11325307962147169,0.9534487168556569,11729,iscx,mendeley,mlp,23,validation_f1,-1.3094737529754639,25.068677800009027,0.015880299964919686
198,5402,1208,4921,0.4364395941683008,0.4767025089605735,0.8029042258117148,0.5982251398006322,0.9646428571428571,0.03535714285714286,0.41913068433442885,0.3445657861592427,0.11325307962147169,0.8801261829652997,11729,iscx,mendeley,mlp,23,validation_fpr_limit,1.8691457509994507,25.068677800009027,0.015880299964919686
1446,110,162,1355,0.9114871461112919,0.9249146757679181,0.8932102834541858,0.9087860496311201,0.07069408740359898,0.929305912596401,0.9112580980252935,0.9704572086703184,0.9640331597507596,0.47673283436381386,3073,iscx,iscx,dqn,23,default,5e-324,65.97727410006337,0.007354999892413616
1421,135,149,1368,0.9075821672632607,0.9101796407185628,0.9017798286090969,0.9059602649006623,0.08676092544987146,0.9132390745501285,0.9075094515796127,0.9704572086703184,0.9640331597507596,0.48909860071591277,3073,iscx,iscx,dqn,23,validation_f1,-0.20067048072814941,65.97727410006337,0.007354999892413616
1546,10,461,1056,0.8467295802147738,0.9906191369606003,0.6961107448912327,0.8176538908246226,0.006426735218508998,0.993573264781491,0.8448420048363618,0.9704572086703184,0.9640331597507596,0.34689228766677516,3073,iscx,iscx,dqn,23,validation_fpr_limit,1.6335781812667847,65.97727410006337,0.007354999892413616
132,5468,661,5468,0.47744905789069825,0.5,0.8921520639582313,0.6408438324055084,0.9764285714285714,0.023571428571428573,0.45786174626482995,0.43081814246102895,0.23227105330629555,0.9323898030522636,11729,iscx,mendeley,dqn,23,default,5e-324,65.97727410006337,0.013989099999889731
120,5480,608,5521,0.48094466706454087,0.5018634669575494,0.9007994778919889,0.6446001167542323,0.9785714285714285,0.02142857142857143,0.4611140246602802,0.43081814246102895,0.23227105330629555,0.9379316224742092,11729,iscx,mendeley,dqn,23,validation_f1,-0.20067048072814941,65.97727410006337,0.013989099999889731
209,5391,1372,4757,0.4233950038366442,0.4687623176980686,0.7761461902431065,0.5845057443017755,0.9626785714285714,0.037321428571428575,0.40673380940726755,0.43081814246102895,0.23227105330629555,0.8652058999062153,11729,iscx,mendeley,dqn,23,validation_fpr_limit,1.6335781812667847,65.97727410006337,0.013989099999889731
1446,110,162,1355,0.9114871461112919,0.9249146757679181,0.8932102834541858,0.9087860496311201,0.07069408740359898,0.929305912596401,0.9112580980252935,0.9704572086703184,0.9640331597507596,0.47673283436381386,3073,iscx,iscx,ddqn,23,default,5e-324,68.60385549999774,0.0030835000798106194
1421,135,149,1368,0.9075821672632607,0.9101796407185628,0.9017798286090969,0.9059602649006623,0.08676092544987146,0.9132390745501285,0.9075094515796127,0.9704572086703184,0.9640331597507596,0.48909860071591277,3073,iscx,iscx,ddqn,23,validation_f1,-0.20067048072814941,68.60385549999774,0.0030835000798106194
1546,10,461,1056,0.8467295802147738,0.9906191369606003,0.6961107448912327,0.8176538908246226,0.006426735218508998,0.993573264781491,0.8448420048363618,0.9704572086703184,0.9640331597507596,0.34689228766677516,3073,iscx,iscx,ddqn,23,validation_fpr_limit,1.6335781812667847,68.60385549999774,0.0030835000798106194
132,5468,661,5468,0.47744905789069825,0.5,0.8921520639582313,0.6408438324055084,0.9764285714285714,0.023571428571428573,0.45786174626482995,0.43081814246102895,0.23227105330629555,0.9323898030522636,11729,iscx,mendeley,ddqn,23,default,5e-324,68.60385549999774,0.014173700008541346
120,5480,608,5521,0.48094466706454087,0.5018634669575494,0.9007994778919889,0.6446001167542323,0.9785714285714285,0.02142857142857143,0.4611140246602802,0.43081814246102895,0.23227105330629555,0.9379316224742092,11729,iscx,mendeley,ddqn,23,validation_f1,-0.20067048072814941,68.60385549999774,0.014173700008541346
209,5391,1372,4757,0.4233950038366442,0.4687623176980686,0.7761461902431065,0.5845057443017755,0.9626785714285714,0.037321428571428575,0.40673380940726755,0.43081814246102895,0.23227105330629555,0.8652058999062153,11729,iscx,mendeley,ddqn,23,validation_fpr_limit,1.6335781812667847,68.60385549999774,0.014173700008541346
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,default,0.5000000000000001,0.00018179998733103275,5.410006269812584e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,validation_f1,1.0,0.00018179998733103275,5.410006269812584e-05
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,37,validation_fpr_limit,1.0000000000000002,0.00018179998733103275,5.410006269812584e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,default,0.5000000000000001,0.00018179998733103275,6.870017386972904e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,validation_f1,1.0,0.00018179998733103275,6.870017386972904e-05
5600,0,6129,0,0.47744905789069825,0.0,0.0,0.0,0.0,1.0,0.5,0.5225509421093018,0.5,0.0,11729,iscx,mendeley,always_malicious,37,validation_fpr_limit,1.0000000000000002,0.00018179998733103275,6.870017386972904e-05
1364,192,288,1229,0.8438008460787504,0.8648838845883181,0.8101516150296638,0.8366235534377128,0.12339331619537275,0.8766066838046273,0.8433791494171455,0.9406952918396636,0.9345532126897731,0.4624145785876993,3073,iscx,iscx,logistic,37,default,5e-324,0.031508499989286065,0.0006170000415295362
1347,209,278,1239,0.8415229417507322,0.8556629834254144,0.8167435728411339,0.8357504215851602,0.13431876606683804,0.865681233933162,0.841212403387148,0.9406952918396636,0.9345532126897731,0.4712007809957696,3073,iscx,iscx,logistic,37,validation_f1,-0.1349935531616211,0.031508499989286065,0.0006170000415295362
1544,12,726,791,0.7598438008460787,0.9850560398505604,0.5214238628872775,0.6818965517241379,0.007712082262210797,0.9922879177377892,0.7568558903125333,0.9406952918396636,0.9345532126897731,0.26130816791409045,3073,iscx,iscx,logistic,37,validation_fpr_limit,2.9301509857177734,0.031508499989286065,0.0006170000415295362
155,5445,930,5199,0.4564754028476426,0.4884441939120631,0.8482623592755751,0.6199248792702557,0.9723214285714286,0.027678571428571427,0.4379704653520733,0.3535363665992691,0.12712840593897862,0.9074942450336773,11729,iscx,mendeley,logistic,37,default,5e-324,0.031508499989286065,0.0007170001044869423
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,37,validation_f1,-0.1349935531616211,0.031508499989286065,0.0007170001044869423
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,37,validation_fpr_limit,2.9301509857177734,0.031508499989286065,0.0007170001044869423
1501,55,168,1349,0.9274324764074194,0.9608262108262108,0.8892551087673038,0.9236562820951729,0.03534704370179949,0.9646529562982005,0.9269540325327521,0.9762328722818668,0.9701788047373978,0.45688252521965506,3073,iscx,iscx,random_forest,37,default,0.5000000000000001,1.2664166998583823,0.08937299996614456
1302,254,88,1429,0.8887081028311097,0.8490790255496138,0.9419907712590639,0.893125,0.16323907455012854,0.8367609254498715,0.8893758483544677,0.9762328722818668,0.9701788047373978,0.5476732834363814,3073,iscx,iscx,random_forest,37,validation_f1,0.24720489305035437,1.2664166998583823,0.08937299996614456
1541,15,287,1230,0.9017246989912138,0.9879518072289156,0.8108108108108109,0.8906589427950761,0.009640102827763496,0.9903598971722365,0.9005853539915236,0.9762328722818668,0.9701788047373978,0.40514155548324116,3073,iscx,iscx,random_forest,37,validation_fpr_limit,0.7161513419448043,1.2664166998583823,0.08937299996614456
115,5485,565,5564,0.4841844999573706,0.5035749841614626,0.9078153042910753,0.6478053324019094,0.9794642857142857,0.020535714285714286,0.4641755092883948,0.43145262406959206,0.32059512155327136,0.9420240429704152,11729,iscx,mendeley,random_forest,37,default,0.5000000000000001,1.2664166998583823,0.12086410005576909
85,5515,394,5735,0.4962059851649757,0.5097777777777778,0.9357154511339534,0.6599919443005927,0.9848214285714286,0.015178571428571428,0.4754470112812624,0.43145262406959206,0.32059512155327136,0.9591610537982778,11729,iscx,mendeley,random_forest,37,validation_f1,0.24720489305035437,1.2664166998583823,0.12086410005576909
174,5426,1003,5126,0.45187142978941086,0.4857846853677028,0.8363517702724751,0.6145914513518375,0.9689285714285715,0.031071428571428573,0.4337115994219518,0.43145262406959206,0.32059512155327136,0.8996504390826158,11729,iscx,mendeley,random_forest,37,validation_fpr_limit,0.7161513419448043,1.2664166998583823,0.12086410005576909
1458,98,177,1340,0.910510901399284,0.9318497913769124,0.8833223467369808,0.9069373942470389,0.06298200514138817,0.9370179948586118,0.9101701707977963,0.9726654869003803,0.9671020635030917,0.4679466319557436,3073,iscx,iscx,mlp,37,default,5e-324,55.30556979984976,0.003617699956521392
1304,252,83,1434,0.8909860071591279,0.8505338078291815,0.9452867501647989,0.895410552606931,0.16195372750642673,0.8380462724935732,0.8916665113291861,0.9726654869003803,0.9671020635030917,0.5486495281483892,3073,iscx,iscx,mlp,37,validation_f1,-1.400486707687378,55.30556979984976,0.003617699956521392
1540,16,371,1146,0.8740644321509925,0.9862306368330465,0.7554383651944627,0.8555431131019037,0.010282776349614395,0.9897172236503856,0.8725777944224242,0.9726654869003803,0.9671020635030917,0.37813211845102507,3073,iscx,iscx,mlp,37,validation_fpr_limit,1.5044327974319458,55.30556979984976,0.003617699956521392
156,5444,773,5356,0.4699462869809873,0.49592592592592594,0.8738782835699135,0.6327603520585977,0.9721428571428572,0.027857142857142858,0.45086771321352814,0.3445823684801598,0.11358333041978418,0.9207946116463467,11729,iscx,mendeley,mlp,37,default,5e-324,55.30556979984976,0.011006599990651011
75,5525,467,5662,0.4891295080569529,0.5061231786895504,0.9238048621308533,0.653961653961654,0.9866071428571429,0.013392857142857142,0.4685988596368552,0.3445823684801598,0.11358333041978418,0.9537897518970074,11729,iscx,mendeley,mlp,37,validation_f1,-1.400486707687378,55.30556979984976,0.011006599990651011
188,5412,1133,4996,0.4419814135902464,0.48001537279016143,0.815141132321749,0.6042208381205781,0.9664285714285714,0.03357142857142857,0.4243562804465888,0.3445823684801598,0.11358333041978418,0.8873731775939978,11729,iscx,mendeley,mlp,37,validation_fpr_limit,1.5044327974319458,55.30556979984976,0.011006599990651011
