source,target,model,seed,operating_point,average_precision,roc_auc,f1,recall,precision,fpr,balanced_accuracy,predicted_malicious_fraction
iscx,mendeley,logistic,51,validation_f1,0.2803535001583548,0.43430373458732485,-0.05137738170123474,-0.22483276227769622,0.030761327010178585,-0.33785714285714286,0.05651219028972332,-0.2787961463040327
iscx,mendeley,logistic,51,validation_fpr_limit,0.2803535001583548,0.43430373458732485,-0.4514943532297147,-0.6005873715124816,0.5779142449830026,-0.9410714285714286,0.1702420285294735,-0.7631511637820786
iscx,mendeley,logistic,71,default,0.2803535001583548,0.43430373458732485,-0.03687855886256397,-0.1926904878446729,0.038134729049330296,-0.3298214285714286,0.06856547036337785,-0.25816352630232753
iscx,mendeley,logistic,71,validation_f1,0.2803535001583548,0.43430373458732485,-0.05137738170123474,-0.22483276227769622,0.030761327010178585,-0.33785714285714286,0.05651219028972332,-0.2787961463040327
iscx,mendeley,logistic,71,validation_fpr_limit,0.2803535001583548,0.43430373458732485,-0.4514943532297147,-0.6005873715124816,0.5779142449830026,-0.9410714285714286,0.1702420285294735,-0.7631511637820786
iscx,mendeley,mlp,11,default,0.24570260277938427,0.4120722764142368,-0.026845994678280527,-0.16381138848099197,0.034944273083015176,-0.2896428571428571,0.06291573433093256,-0.2238895046466024
iscx,mendeley,mlp,11,validation_f1,0.24570260277938427,0.4120722764142368,-0.055491546867503905,-0.2243432860172948,0.019723362327870086,-0.29999999999999993,0.03782835699135256,-0.2604655128314435
iscx,mendeley,mlp,11,validation_fpr_limit,0.24570260277938427,0.4120722764142368,-0.13810995116220381,-0.3819546418665361,0.07202276581384576,-0.6112500000000001,0.1146476790667319,-0.4914314945860687
iscx,mendeley,mlp,23,default,0.24754369713264424,0.4143136843577372,-0.04217516857912851,-0.19203785283080432,0.026021384120276325,-0.29035714285714287,0.04915964501316927,-0.23898030522636204
iscx,mendeley,mlp,23,validation_f1,0.24754369713264424,0.4143136843577372,-0.04956068891223753,-0.21145374449339205,0.022095918438275297,-0.29428571428571426,0.04141598489616116,-0.2510017904339671
iscx,mendeley,mlp,23,validation_fpr_limit,0.24754369713264424,0.4143136843577372,-0.12290710374809621,-0.40104421602218954,0.1671667158860316,-0.7339285714285715,0.16644217770319092,-0.559979537897519
iscx,mendeley,mlp,37,default,0.24594091252952377,0.41171041360744,-0.009807421658421078,-0.1315059552945015,0.042934255652287145,-0.2801785714285715,0.07433630806703495,-0.20248955580185868
iscx,mendeley,mlp,37,validation_f1,0.24594091252952377,0.41171041360744,-0.05117755300681337,-0.215369554576603,0.021321396658914638,-0.2953571428571429,0.039993794140269934,-0.25355955324409585
iscx,mendeley,mlp,37,validation_fpr_limit,0.24594091252952377,0.41171041360744,-0.12063314285961219,-0.3958231359112416,0.16827671020644208,-0.7321428571428571,0.1681598606158078,-0.5563986699633388
iscx,mendeley,mlp,51,default,0.2417715240618864,0.40194668787730464,-0.03725477013229317,-0.18730624898025772,0.028976560673702467,-0.2923214285714286,0.052507589795585397,-0.23744564754028474
iscx,mendeley,mlp,51,validation_f1,0.2417715240618864,0.40194668787730464,-0.04550645764255312,-0.20280633055963448,0.024306413120448622,-0.2933928571428571,0.04529326329161126,-0.24605678233438488
iscx,mendeley,mlp,51,validation_fpr_limit,0.2417715240618864,0.40194668787730464,-0.13639073446531857,-0.37803883178332515,0.07287351718816393,-0.6103571428571428,0.11615915553690881,-0.48895899053627756
iscx,mendeley,mlp,71,default,0.24774154378270558,0.4142441379390718,-0.03557200962787144,-0.18257464512971122,0.029535292945140512,-0.28928571428571437,0.05335553457800152,-0.233523744564754
iscx,mendeley,mlp,71,validation_f1,0.24774154378270558,0.4142441379390718,-0.04265236978552134,-0.19872736172295646,0.026011202503953224,-0.2933928571428571,0.04733274770995033,-0.24392531332594425
iscx,mendeley,mlp,71,validation_fpr_limit,0.24774154378270558,0.4142441379390718,-0.12101925133545743,-0.3950073421439061,0.16565670421437817,-0.7303571428571428,0.1676749003566183,-0.5551197885582744
iscx,mendeley,random_forest,11,default,0.08584305136210607,0.17541075216185337,-0.016392815649087233,-0.24832762277696196,0.10159842836757516,-0.50875,0.13021118861151892,-0.37266604143575754
iscx,mendeley,random_forest,11,validation_f1,0.08584305136210607,0.17541075216185337,-0.007950561665586497,-0.1393375754609234,0.04637224595692302,-0.2933928571428571,0.0770276408409668,-0.21289112456304893
iscx,mendeley,random_forest,11,validation_fpr_limit,0.08584305136210607,0.17541075216185337,-0.09776526466866264,-0.35682819383259917,0.07107399703356487,-0.5496428571428571,0.09640733165512894,-0.44888737317759403
iscx,mendeley,random_forest,23,default,0.08988878464678635,0.18188244411812698,-0.015126836944902022,-0.24539076521455383,0.10222495428520972,-0.5080357142857144,0.13132247453558016,-0.37079034870832983
iscx,mendeley,random_forest,23,validation_f1,0.08988878464678635,0.18188244411812698,-0.00807406953895351,-0.23250122369065107,0.10467539968281603,-0.5039285714285715,0.13571367386896016,-0.3620939551538921
iscx,mendeley,random_forest,23,validation_fpr_limit,0.08988878464678635,0.18188244411812698,-0.09927875973502132,-0.3613966389296786,0.0700985418732929,-0.5491071428571428,0.09385525196373212,-0.4510188421860346
iscx,mendeley,random_forest,37,default,0.09573645216356419,0.19406422627788256,-0.009209150623199713,-0.23527492249959203,0.10411857313832462,-0.5046428571428572,0.13468396732163251,-0.3638843891209822
iscx,mendeley,random_forest,37,validation_f1,0.09573645216356419,0.19406422627788256,0.0037997270053393706,-0.20688529939631262,0.11105325101349994,-0.5007142857142857,0.14691449315898653,-0.34717367209480776
iscx,mendeley,random_forest,37,validation_fpr_limit,0.09573645216356419,0.19406422627788256,-0.09678326807853577,-0.35470713003752646,0.07163460945512601,-0.5496428571428571,0.09746786355266535,-0.4477790092932049
iscx,mendeley,random_forest,51,default,0.09195828435807196,0.18584642973684806,-0.016666361676511476,-0.24881709903736338,0.10141835629218099,-0.5085714285714287,0.12987716476703254,-0.37283655895643275
iscx,mendeley,random_forest,51,validation_f1,0.09195828435807196,0.18584642973684806,0.0019570353633147075,-0.2101484744656551,0.10987592206036928,-0.4998214285714286,0.14483647705288671,-0.34845255349987214
iscx,mendeley,random_forest,51,validation_fpr_limit,0.09195828435807196,0.18584642973684806,-0.09531959667896794,-0.3519334312285854,0.07248218917782906,-0.5494642857142857,0.09876542724285009,-0.44624435160712767
iscx,mendeley,random_forest,71,default,0.08998336424673353,0.18262401522038063,-0.01504803554840417,-0.24522760646108666,0.10226996110432529,-0.5080357142857144,0.13140405391231375,-0.3707050899479921
iscx,mendeley,random_forest,71,validation_f1,0.08998336424673353,0.18262401522038063,-0.007705433293688557,-0.13868494044705493,0.04646504960001058,-0.2930357142857143,0.07717538691932962,-0.2123795720010232
iscx,mendeley,random_forest,71,validation_fpr_limit,0.08998336424673353,0.18262401522038063,-0.09621477643154985,-0.35323870125632234,0.07199296277970202,-0.5496428571428571,0.09820207794326735,-0.44701168045016626
mendeley,iscx,always_malicious,11,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,11,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,11,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,23,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,23,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,23,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,37,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,37,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,37,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,51,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,51,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,51,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,71,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,71,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,always_malicious,71,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,ddqn,11,default,0.3857403234411713,0.5759485895074332,0.0032313979930982395,-0.46011865524060647,0.3693592892581878,-0.916452442159383,0.22816689345938834,-0.6911812561015295
mendeley,iscx,ddqn,11,validation_f1,0.3857403234411713,0.5759485895074332,0.0027447799882320822,-0.10085695451549115,0.032377214230056184,-0.2101542416452442,0.05464864356487653,-0.1561991539212496
mendeley,iscx,ddqn,11,validation_fpr_limit,0.3857403234411713,0.5759485895074332,0.10966900375636779,-0.004614370468029011,0.6185821484992102,-0.5623393316195372,0.2788624805757541,-0.2870159453302962
mendeley,iscx,ddqn,23,default,0.28629828667513124,0.4852390559096309,0.15223823946922943,-0.23071852340145027,0.3688733068143036,-0.8804627249357326,0.3248721007671411,-0.5597136348844778
mendeley,iscx,ddqn,23,validation_f1,0.28629828667513124,0.4852390559096309,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,ddqn,23,validation_fpr_limit,0.28629828667513124,0.4852390559096309,0.014761206196764909,-0.053394858272907075,0.4348066451060066,-0.2956298200514139,0.12111748088925334,-0.17604946306540842
mendeley,iscx,ddqn,37,default,0.4043633876169511,0.618390248986211,0.17574645523054389,-0.19248516809492422,0.3745241873679516,-0.8804627249357326,0.3439887784204042,-0.5408395704523268
mendeley,iscx,ddqn,37,validation_f1,0.4043633876169511,0.618390248986211,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,ddqn,37,validation_fpr_limit,0.4043633876169511,0.618390248986211,0.06554191905520262,-0.03757415952537904,0.5796794491815239,-0.5038560411311054,0.23314094080286318,-0.2736739342661894
mendeley,iscx,ddqn,51,default,0.44352790551407517,0.6663350917536134,0.06527321660561491,-0.3935398813447595,0.4128945010853692,-0.9389460154241646,0.27270306703970254,-0.6697038724373576
mendeley,iscx,ddqn,51,validation_f1,0.44352790551407517,0.6663350917536134,0.005370672827183842,-0.003295978905734964,0.006842114957742951,-0.03020565552699228,0.013454838310628658,-0.016921575008135403
mendeley,iscx,ddqn,51,validation_fpr_limit,0.44352790551407517,0.6663350917536134,0.11696287977372524,0.011865524060646032,0.6491407003280214,-0.5559125964010283,0.28388906023083715,-0.275626423690205
mendeley,iscx,ddqn,71,default,0.42329250168603494,0.6368047306193897,0.16091562956994054,-0.22874093605800927,0.38604483874835155,-0.897172236503856,0.33421565022292343,-0.5671981776765376
mendeley,iscx,ddqn,71,validation_f1,0.42329250168603494,0.6368047306193897,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,ddqn,71,validation_fpr_limit,0.42329250168603494,0.6368047306193897,0.09521754450177405,-0.011206328279499023,0.6117701743645557,-0.5282776349614396,0.2585356533409703,-0.27302310445818423
mendeley,iscx,dqn,11,default,0.40286549844346703,0.6029925624414307,0.09624283452351368,-0.3368490441661174,0.38880173097892795,-0.9138817480719794,0.288516351952931,-0.6290270094370323
mendeley,iscx,dqn,11,validation_f1,0.40286549844346703,0.6029925624414307,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,dqn,11,validation_fpr_limit,0.40286549844346703,0.6029925624414307,0.0999080399369417,-0.012524719841793014,0.6046064702642031,-0.5437017994858612,0.26558853982203406,-0.2814838919622519
mendeley,iscx,dqn,23,default,0.2778652437390352,0.47886824218412405,0.14321574753705424,-0.24588002636783124,0.36779137376058096,-0.8817480719794344,0.31793402280580163,-0.5678490074845428
mendeley,iscx,dqn,23,validation_f1,0.2778652437390352,0.47886824218412405,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,dqn,23,validation_fpr_limit,0.2778652437390352,0.47886824218412405,0.005401633016171692,-0.06328279499011205,0.43238149862755537,-0.3020565552699229,0.1193868801399054,-0.18418483566547347
mendeley,iscx,dqn,37,default,0.4164864656758261,0.6362173431190297,0.1650230803046091,-0.2294001318391562,0.3967543191056911,-0.9074550128534704,0.33902744050715716,-0.5727302310445819
mendeley,iscx,dqn,37,validation_f1,0.4164864656758261,0.6362173431190297,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,dqn,37,validation_fpr_limit,0.4164864656758261,0.6362173431190297,0.08649613135856493,-0.017139090309822025,0.6007125252487816,-0.5115681233933163,0.2472145165417471,-0.26749105109013993
mendeley,iscx,dqn,51,default,0.4193667793667354,0.6454318918580002,0.05974600329656887,-0.41661173368490434,0.44994691613304877,-0.9659383033419023,0.274663284828499,-0.6947608200455581
mendeley,iscx,dqn,51,validation_f1,0.4193667793667354,0.6454318918580002,0.005370672827183842,-0.003295978905734964,0.006842114957742951,-0.03020565552699228,0.013454838310628658,-0.016921575008135403
mendeley,iscx,dqn,51,validation_fpr_limit,0.4193667793667354,0.6454318918580002,0.07132519735711806,-0.03361898483849701,0.6046020453534905,-0.5469151670951157,0.25664809112830933,-0.2935242434103482
mendeley,iscx,dqn,71,default,0.43923614004207595,0.6567127821281689,0.16440591219533307,-0.2333553065260382,0.4002733385142921,-0.9113110539845758,0.3389778737292688,-0.5766352098926131
mendeley,iscx,dqn,71,validation_f1,0.43923614004207595,0.6567127821281689,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,dqn,71,validation_fpr_limit,0.43923614004207595,0.6567127821281689,0.12953274959055192,0.023071852340145027,0.6466275104206138,-0.5340616966580977,0.2785667744991214,-0.25903026358607223
mendeley,iscx,logistic,11,default,0.4167257977343827,0.6297531150813489,0.1992261618951544,-0.1568885959129862,0.3852251619496252,-0.8856041131105399,0.3643577585987768,-0.525870484868207
mendeley,iscx,logistic,11,validation_f1,0.4167257977343827,0.6297531150813489,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,logistic,11,validation_fpr_limit,0.4167257977343827,0.6297531150813489,0.0028968667037853058,-0.06130520764667108,0.5231334895776086,-0.34897172236503854,0.14383325735918384,-0.2069638789456557
mendeley,iscx,logistic,23,default,0.4167257977343827,0.6297531150813489,0.1992261618951544,-0.1568885959129862,0.3852251619496252,-0.8856041131105399,0.3643577585987768,-0.525870484868207
mendeley,iscx,logistic,23,validation_f1,0.4167257977343827,0.6297531150813489,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,logistic,23,validation_fpr_limit,0.4167257977343827,0.6297531150813489,0.0028968667037853058,-0.06130520764667108,0.5231334895776086,-0.34897172236503854,0.14383325735918384,-0.2069638789456557
mendeley,iscx,logistic,37,default,0.4167257977343827,0.6297531150813489,0.1992261618951544,-0.1568885959129862,0.3852251619496252,-0.8856041131105399,0.3643577585987768,-0.525870484868207
mendeley,iscx,logistic,37,validation_f1,0.4167257977343827,0.6297531150813489,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,logistic,37,validation_fpr_limit,0.4167257977343827,0.6297531150813489,0.0028968667037853058,-0.06130520764667108,0.5231334895776086,-0.34897172236503854,0.14383325735918384,-0.2069638789456557
mendeley,iscx,logistic,51,default,0.4167257977343827,0.6297531150813489,0.1992261618951544,-0.1568885959129862,0.3852251619496252,-0.8856041131105399,0.3643577585987768,-0.525870484868207
mendeley,iscx,logistic,51,validation_f1,0.4167257977343827,0.6297531150813489,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,logistic,51,validation_fpr_limit,0.4167257977343827,0.6297531150813489,0.0028968667037853058,-0.06130520764667108,0.5231334895776086,-0.34897172236503854,0.14383325735918384,-0.2069638789456557
mendeley,iscx,logistic,71,default,0.4167257977343827,0.6297531150813489,0.1992261618951544,-0.1568885959129862,0.3852251619496252,-0.8856041131105399,0.3643577585987768,-0.525870484868207
mendeley,iscx,logistic,71,validation_f1,0.4167257977343827,0.6297531150813489,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,logistic,71,validation_fpr_limit,0.4167257977343827,0.6297531150813489,0.0028968667037853058,-0.06130520764667108,0.5231334895776086,-0.34897172236503854,0.14383325735918384,-0.2069638789456557
mendeley,iscx,mlp,11,default,0.20190755962640394,0.34198513674499625,-0.02729479327166484,-0.5009887936717206,0.376491018251609,-0.9273778920308483,0.21319454917956387,-0.7168890335177351
mendeley,iscx,mlp,11,validation_f1,0.20190755962640394,0.34198513674499625,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,mlp,11,validation_fpr_limit,0.20190755962640394,0.34198513674499625,-0.09985271821529135,-0.14304548450889915,0.2821988166289655,-0.2011568123393316,0.0290556639152163,-0.17246989912137972
mendeley,iscx,mlp,23,default,0.13347136198854415,0.25062276208116063,-0.03827298557783909,-0.5141727092946605,0.37340441415746256,-0.9273778920308483,0.2066025913680939,-0.7233973315977872
mendeley,iscx,mlp,23,validation_f1,0.13347136198854415,0.25062276208116063,0.027597668328574243,-0.11008569545154911,0.06790965052821712,-0.3226221079691517,0.10626820625880129,-0.21770257077774158
mendeley,iscx,mlp,23,validation_fpr_limit,0.13347136198854415,0.25062276208116063,-0.15458205376819967,-0.17205009887936717,0.16899829611694017,-0.12017994858611825,-0.02593507514662452,-0.1457858769931663
mendeley,iscx,mlp,37,default,0.24046725248477774,0.3825364803012306,0.04882639031970193,-0.1410678971654581,0.11124799214274655,-0.4530848329048843,0.15600846786971312,-0.2990562967783924
mendeley,iscx,mlp,37,validation_f1,0.24046725248477774,0.3825364803012306,0.04033045788068146,-0.11535926170072508,0.08729797158043179,-0.377892030848329,0.13126638457380202,-0.2482915717539863
mendeley,iscx,mlp,37,validation_fpr_limit,0.24046725248477774,0.3825364803012306,-0.059238569607532376,-0.12195121951219512,0.37918520442957815,-0.2827763496143959,0.0804125650511004,-0.20338431500162707
mendeley,iscx,mlp,51,default,0.17208338707374382,0.29559825829968156,0.09031361082444667,-0.2471984179301252,0.2561814409235203,-0.7551413881748072,0.253971485122341,-0.5043931012040351
mendeley,iscx,mlp,51,validation_f1,0.17208338707374382,0.29559825829968156,0.03666015901310016,-0.11470006591957815,0.08199925543730929,-0.36375321336760924,0.12452657372401554,-0.2408070289619264
mendeley,iscx,mlp,51,validation_fpr_limit,0.17208338707374382,0.29559825829968156,-0.13486782937413228,-0.17996044825313118,0.2658469720645886,-0.20179948586118251,0.010919518804025752,-0.19101854864952816
mendeley,iscx,mlp,71,default,0.17815447665756445,0.32300699188121595,0.05332644856614255,-0.21621621621621623,0.1625266060805894,-0.5996143958868895,0.19169908983533657,-0.41034819394728284
mendeley,iscx,mlp,71,validation_f1,0.17815447665756445,0.32300699188121595,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,mlp,71,validation_fpr_limit,0.17815447665756445,0.32300699188121595,-0.12563292012444555,-0.16809492419248517,0.27367379709812467,-0.20179948586118251,0.016852280834348643,-0.1851610803774813
mendeley,iscx,random_forest,11,default,0.10623602023591339,0.07816447866764509,-0.04483092691263124,-0.33421226104152935,0.09793494965406657,-0.532133676092545,0.0989607075255079,-0.4344288968434754
mendeley,iscx,random_forest,11,validation_f1,0.10623602023591339,0.07816447866764509,-0.0024382085043040957,0.005932762030323002,-0.004199667881269686,0.02249357326478152,-0.008280405617229203,0.014318255776114563
mendeley,iscx,random_forest,11,validation_fpr_limit,0.10623602023591339,0.07816447866764509,-0.20253937263866834,-0.24719841793012526,0.31770229770229774,-0.2840616966580977,0.018431639363986174,-0.2658639765701269
mendeley,iscx,random_forest,23,default,0.0879883696751309,0.0737502817257033,-0.054410501778922815,-0.3328938694792354,0.07918083105121221,-0.4967866323907455,0.08194638145575506,-0.415880247315327
mendeley,iscx,random_forest,23,validation_f1,0.0879883696751309,0.0737502817257033,-0.0025739802911598497,0.009228740936057966,-0.005183957704054776,0.029562982005141403,-0.010167120534541718,0.019524894240156243
mendeley,iscx,random_forest,23,validation_fpr_limit,0.0879883696751309,0.0737502817257033,-0.2096378159749196,-0.2584047462096242,0.3276100256562068,-0.29820051413881743,0.019897883964596574,-0.2785551578262284
mendeley,iscx,random_forest,37,default,0.10660207584151293,0.07218384445013082,-0.052472431696678146,-0.33025708635464734,0.08063077952879533,-0.4993573264781491,0.08455012006175089,-0.415880247315327
mendeley,iscx,random_forest,37,validation_f1,0.10660207584151293,0.07218384445013082,-0.0037504715274409017,0.007910349373764003,-0.006179532839940549,0.03213367609254503,-0.012111663359390512,0.02017572404816137
mendeley,iscx,random_forest,37,validation_fpr_limit,0.10660207584151293,0.07218384445013082,-0.1997407391733761,-0.25181278839815424,0.33653402980488556,-0.30462724935732644,0.026407230479586152,-0.2785551578262284
mendeley,iscx,random_forest,51,default,0.1044911691770749,0.07759827355099791,-0.05217846721310715,-0.33025708635464734,0.0809692827578461,-0.5006426735218509,0.08519279358360177,-0.41653107712333226
mendeley,iscx,random_forest,51,validation_f1,0.1044911691770749,0.07759827355099791,-0.0019714530813186304,0.013843111404087005,-0.005678033885727685,0.03598971722365041,-0.011073302909781702,0.02505694760820043
mendeley,iscx,random_forest,51,validation_fpr_limit,0.1044911691770749,0.07759827355099791,-0.1862828941010216,-0.2320369149637442,0.3349832668683994,-0.28727506426735216,0.02761907465180402,-0.2600065082980801
mendeley,iscx,random_forest,71,default,0.0723688336509416,0.06062758319169381,-0.05306097411360566,-0.3309162821357944,0.08020507140628219,-0.49871465295629813,0.08389918541025188,-0.415880247315327
mendeley,iscx,random_forest,71,validation_f1,0.0723688336509416,0.06062758319169381,-0.0006319243703006849,0.017798286090969007,-0.005173846403075888,0.03791773778920304,-0.010059725849117074,0.02798568174422389
mendeley,iscx,random_forest,71,validation_fpr_limit,0.0723688336509416,0.06062758319169381,-0.20602524747301626,-0.2544495715227422,0.32397939270939036,-0.29048843187660667,0.018019430176932305,-0.27269768955418155
mendeley,mendeley,always_malicious,11,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,11,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,11,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,23,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,23,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,23,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,37,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,37,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,37,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,51,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,51,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,51,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,71,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,71,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,always_malicious,71,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,ddqn,11,default,-0.1905077224292797,-0.2808046203062725,-0.3365798194797215,-0.490128895415239,-0.11486317802535828,-0.03267857142857142,-0.2287251619933337,-0.2717196691960099
mendeley,mendeley,ddqn,11,validation_f1,-0.1905077224292797,-0.2808046203062725,-0.1986718228649329,-0.030673845651819298,-0.27801884394292886,0.6425000000000001,-0.3365869228259097,0.29073237275130015
mendeley,mendeley,ddqn,11,validation_fpr_limit,-0.1905077224292797,-0.2808046203062725,-0.047618780718520326,-0.030021210637950713,-0.01757560050651852,-0.0008928571428571432,-0.014564176747546731,-0.016113905703811063
mendeley,mendeley,ddqn,23,default,-0.19980329356585302,-0.2816513268302916,-0.26375345985427,-0.3615597976831457,-0.15873941525329494,0.08571428571428572,-0.22363704169871568,-0.1480092079461165
mendeley,mendeley,ddqn,23,validation_f1,-0.19980329356585302,-0.2816513268302916,-0.1718306150684923,0.07488986784140972,-0.27784431480769434,0.7475,-0.3363050660792952,0.3960269417682667
mendeley,mendeley,ddqn,23,validation_fpr_limit,-0.19980329356585302,-0.2816513268302916,-0.09499494888151375,-0.06167400881057268,-0.03529517050318276,-0.0005357142857142852,-0.030569147262429208,-0.03248358768863501
mendeley,mendeley,ddqn,37,default,-0.21892389532883139,-0.3021722694217187,-0.2703741083902087,-0.30592266275085667,-0.23892154273726707,0.2560714285714286,-0.2809970456611427,-0.03759911330889243
mendeley,mendeley,ddqn,37,validation_f1,-0.21892389532883139,-0.3021722694217187,-0.1719170199673007,0.07472670908794254,-0.2778724876719262,0.7475,-0.3363866454560287,0.3959416830079291
mendeley,mendeley,ddqn,37,validation_fpr_limit,-0.21892389532883139,-0.3021722694217187,-0.12462238241287027,-0.07913199543155491,-0.022379406307977745,-0.005714285714285713,-0.03670885485863451,-0.04407877909455197
mendeley,mendeley,ddqn,51,default,-0.21877405858633125,-0.30060802857609037,-0.4243244669576762,-0.5790504160548213,-0.14928274230441152,-0.047142857142857125,-0.2659537794559821,-0.325091653167363
mendeley,mendeley,ddqn,51,validation_f1,-0.21877405858633125,-0.30060802857609037,-0.17121933063489447,0.0717898515255343,-0.2749582651637871,0.7417857142857143,-0.33499793138009004,0.3916787449910478
mendeley,mendeley,ddqn,51,validation_fpr_limit,-0.21877405858633125,-0.30060802857609037,-0.11440215910630258,-0.07195301027900146,-0.01859493080867125,-0.006071428571428571,-0.03294079085378643,-0.04049791116037173
mendeley,mendeley,ddqn,71,default,-0.21608501118351964,-0.30223496899983704,-0.2838078219657081,-0.36400717898515256,-0.2074494309877304,0.1617857142857143,-0.2628964466354333,-0.11296785744735266
mendeley,mendeley,ddqn,71,validation_f1,-0.21608501118351964,-0.30223496899983704,-0.1718306150684923,0.07488986784140972,-0.27784431480769434,0.7475,-0.3363050660792952,0.3960269417682667
mendeley,mendeley,ddqn,71,validation_fpr_limit,-0.21608501118351964,-0.30223496899983704,-0.10273470392414816,-0.06477402512644803,-0.03105967259285336,-0.0028571428571428567,-0.030958441134652626,-0.035211868019439
mendeley,mendeley,dqn,11,default,-0.19710444032744956,-0.28968151994033053,-0.2915408505715139,-0.44477076195137866,-0.07998522174803813,-0.045357142857142846,-0.19970680954711784,-0.25407110580612163
mendeley,mendeley,dqn,11,validation_f1,-0.19710444032744956,-0.28968151994033053,-0.17174419708992328,0.07505302659487678,-0.277816133988397,0.7475,-0.33622348670256164,0.3961122005286043
mendeley,mendeley,dqn,11,validation_fpr_limit,-0.19710444032744956,-0.28968151994033053,-0.06102527429984175,-0.03817914831130691,-0.030849959834372886,0.00017857142857142898,-0.01917885986993928,-0.019865291158666545
mendeley,mendeley,dqn,23,default,-0.1985660448753388,-0.281644902454374,-0.2697335754497573,-0.36988089410996905,-0.1612390958132046,0.08428571428571427,-0.22708330419784173,-0.1530394748060363
mendeley,mendeley,dqn,23,validation_f1,-0.1985660448753388,-0.281644902454374,-0.17033383715185468,0.0876162506118453,-0.2849580831614563,0.7619642857142856,-0.33717401755122023,0.40958308466194904
