source,target,seed,operating_point,average_precision_ddqn_minus_dqn,roc_auc_ddqn_minus_dqn,f1_ddqn_minus_dqn,precision_ddqn_minus_dqn,recall_ddqn_minus_dqn,fpr_ddqn_minus_dqn,balanced_accuracy_ddqn_minus_dqn
iscx,mendeley,51,validation_f1,-0.00254179225103468,-0.000510832575810527,0.004782938821797478,0.002716515944404141,0.008157937673356153,0.000535714285714306,0.003811111693820868
iscx,mendeley,51,validation_fpr_limit,-0.00254179225103468,-0.000510832575810527,-0.03139281438576669,0.04795223524975145,-0.04486865720345895,-0.06678571428571428,0.010958528541127666
iscx,mendeley,71,default,-0.0004194845422432758,-0.001159592569284218,-0.00010153214161967572,-6.126117451477064e-05,-0.00016315875346717412,0.0,-8.157937673358706e-05
iscx,mendeley,71,validation_f1,-0.0004194845422432758,-0.001159592569284218,0.0,0.0,0.0,0.0,0.0
iscx,mendeley,71,validation_fpr_limit,-0.0004194845422432758,-0.001159592569284218,0.0001659855162766677,0.00011551716743873897,0.00016315875346717412,0.0,8.157937673369808e-05
mendeley,iscx,11,default,-0.027447881290114107,-0.03790333376827837,-0.09301143653041544,-0.019442441720740167,-0.12326961107448908,-0.0025706940874035966,-0.060349458493542674
mendeley,iscx,11,validation_f1,-0.027447881290114107,-0.03790333376827837,0.0027447799882320822,0.032377214230056184,-0.10085695451549115,-0.2101542416452442,0.05464864356487653
mendeley,iscx,11,validation_fpr_limit,-0.027447881290114107,-0.03790333376827837,-0.0017215819425183132,-0.0005397236614852474,-0.001318391562294019,0.0,-0.0006591957811470373
mendeley,iscx,23,default,0.0023358876329193645,0.0005693824742041276,0.009022491932175192,0.0010819330537226168,0.015161502966380969,0.0012853470437017983,0.006938077961339495
mendeley,iscx,23,validation_f1,0.0023358876329193645,0.0005693824742041276,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,23,validation_fpr_limit,0.0023358876329193645,0.0005693824742041276,0.0034359369879609636,0.001068340399959955,0.0026367831245880102,0.0,0.0013183915622939635
mendeley,iscx,37,default,-0.002544061647408946,-0.0034925514265913282,0.011015159153729748,-0.022065305699123572,0.037574159525379014,0.026992287917737792,0.005290935803820562
mendeley,iscx,37,validation_f1,-0.002544061647408946,-0.0034925514265913282,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,37,validation_fpr_limit,-0.002544061647408946,-0.0034925514265913282,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,51,default,-0.0019099140814886617,-6.31235034646016e-05,0.005235301886731714,-0.03721734842985691,0.022412656558997934,0.026992287917737792,-0.002289815679369922
mendeley,iscx,51,validation_f1,-0.0019099140814886617,-6.31235034646016e-05,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,51,validation_fpr_limit,-0.0019099140814886617,-6.31235034646016e-05,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,71,default,-0.008200442574957889,-0.013246191831056353,-0.0034902826253925268,-0.014228499765940539,0.004614370468028928,0.014138817480719795,-0.004762223506345364
mendeley,iscx,71,validation_f1,-0.008200442574957889,-0.013246191831056353,0.0,0.0,0.0,0.0,0.0
mendeley,iscx,71,validation_fpr_limit,-0.008200442574957889,-0.013246191831056353,0.0017549788631768815,0.0005554554734882311,0.0013183915622939912,0.0,0.0006591957811470373
mendeley,mendeley,11,default,0.005736069047916792,0.008699566463883368,-0.04503896890820758,-0.034877956277320155,-0.04535813346386036,0.012678571428571428,-0.029018352446215867
mendeley,mendeley,11,validation_f1,0.005736069047916792,0.008699566463883368,-0.026927625775009623,-0.00020270995453186558,-0.10572687224669608,-0.10499999999999998,-0.00036343612334804876
mendeley,mendeley,11,validation_fpr_limit,0.005736069047916792,0.008699566463883368,0.00989611502129073,0.004768344204627795,0.006036873878283569,0.00017857142857142724,0.0029291512248561524
mendeley,mendeley,23,default,-0.0008302134751574375,0.00012467076894395746,0.006245649195461445,0.002981384862158487,0.008321096426823327,0.0007142857142857229,0.003803405356268885
mendeley,mendeley,23,validation_f1,-0.0008302134751574375,0.00012467076894395746,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,23,validation_fpr_limit,-0.0008302134751574375,0.00012467076894395746,0.0002386001808867555,-0.0011083369344280225,0.0001631587534671325,0.00017857142857142898,-7.7063375520936e-06
mendeley,mendeley,37,default,0.001088534441922251,0.0018822693051767647,0.017865546781518415,-0.022489361101344585,0.055637134932289056,0.08375000000000005,-0.014056432533855467
mendeley,mendeley,37,validation_f1,0.001088534441922251,0.0018822693051767647,0.0,0.0,0.0,0.0,0.0
