source,target,model,seed,operating_point,average_precision,roc_auc,f1,precision,recall,fpr,balanced_accuracy,predicted_malicious_fraction
iscx,mendeley,always_malicious,71,default,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iscx,mendeley,always_malicious,71,validation_f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iscx,mendeley,always_malicious,71,validation_fpr_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iscx,mendeley,ddqn,11,default,-0.0067694416796993395,-0.0362163193716057,0.0023144511982935434,0.0013683971446966092,0.004568445097079543,-0.00017857142857136132,0.0023735082628254522,0.0023019865291158403
iscx,mendeley,ddqn,11,validation_f1,-0.0067694416796993395,-0.0362163193716057,0.006273840094053074,0.0033461049961147626,0.013542176537771233,0.002142857142857113,0.00569965969745706,0.00809958223207441
iscx,mendeley,ddqn,11,validation_fpr_limit,-0.0067694416796993395,-0.0362163193716057,0.016528079260147432,0.010019778971679605,0.030021210637950713,0.0017857142857142794,0.014117748176118217,0.01654019950549923
iscx,mendeley,ddqn,23,default,-0.22574888497682633,-0.35725103722350426,0.0017077546231002438,0.0010422594297850307,0.0032631750693424832,-0.00035714285714283367,0.0018101589632426585,0.0015346576860771899
iscx,mendeley,ddqn,23,validation_f1,-0.22574888497682633,-0.35725103722350426,0.018616945713845756,0.010275789343511699,0.03932125958557675,0.0033928571428571974,0.017964201221359777,0.022167277687782483
iscx,mendeley,ddqn,23,validation_fpr_limit,-0.22574888497682633,-0.35725103722350426,0.00988709509602792,0.006053226017946778,0.017784304127916428,0.0007142857142857784,0.008535009206815325,0.0096342399181516
iscx,mendeley,ddqn,37,default,-0.0012400521441006673,-0.0038703004451903222,0.0018225559829677662,0.0010310117367243188,0.0037526513297438946,0.00017857142857147235,0.0017870399505862111,0.00204621024810292
iscx,mendeley,ddqn,37,validation_f1,-0.0012400521441006673,-0.0038703004451903222,0.0018225559829677662,0.0010310117367243188,0.0037526513297438946,0.00017857142857147235,0.0017870399505862111,0.00204621024810292
iscx,mendeley,ddqn,37,validation_fpr_limit,-0.0012400521441006673,-0.0038703004451903222,0.0011768718507694231,0.0006000528964222318,0.0024473813020068347,0.0008928571428571397,0.0007772620795748475,0.0017051752067525072
iscx,mendeley,ddqn,51,default,-0.1747486964235908,-0.2839392932895135,-0.0040676300720106084,-0.0019316013036382307,-0.009463207701093101,-0.003214285714285725,-0.003124460993403688,-0.006479665785659394
