source,target,model,operating_point,average_precision_mean,average_precision_std,average_precision_count,roc_auc_mean,roc_auc_std,roc_auc_count,f1_mean,f1_std,f1_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fpr_mean,fpr_std,fpr_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count
iscx,mendeley,always_malicious,default,0.5225509421093018,0.0,5,0.5,0.0,5,0.6864150520775003,0.0,5,0.5225509421093018,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
iscx,mendeley,always_malicious,validation_f1,0.5225509421093018,0.0,5,0.5,0.0,5,0.6864150520775003,0.0,5,0.5225509421093018,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
iscx,mendeley,always_malicious,validation_fpr_limit,0.5225509421093018,0.0,5,0.5,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.5,0.0,5
iscx,mendeley,ddqn,default,0.3465165085950555,0.004533525482816296,5,0.11391037922755984,0.006772197803442234,5,0.6249297041996553,0.005262013164609713,5,0.4910942501546929,0.0028120522489642917,5,0.8590634687550989,0.011280041515341654,5,0.97425,0.0018957188610128919,5,0.44240673437754935,0.0047186980646213945,5
iscx,mendeley,ddqn,validation_f1,0.3465165085950555,0.004533525482816296,5,0.11391037922755984,0.006772197803442234,5,0.6347093946677254,0.006962172027616112,5,0.49623852321841444,0.0038363750749148134,5,0.8804046337085986,0.014737670592668409,5,0.9780714285714286,0.0014583940706496964,5,0.451166602568585,0.006714312923440061,5
iscx,mendeley,ddqn,validation_fpr_limit,0.3465165085950555,0.004533525482816296,5,0.11391037922755984,0.006772197803442234,5,0.5571886239444315,0.003600731478873709,5,0.45285312108697245,0.002173678987810689,5,0.7240006526350139,0.006608030229930948,5,0.9573571428571428,0.000812450940434091,5,0.3833217548889355,0.0031277500652172802,5
iscx,mendeley,dqn,default,0.3465165085950555,0.004533525482816296,5,0.11391037922755984,0.006772197803442234,5,0.6249297041996553,0.005262013164609713,5,0.4910942501546929,0.0028120522489642917,5,0.8590634687550989,0.011280041515341654,5,0.97425,0.0018957188610128919,5,0.44240673437754935,0.0047186980646213945,5
iscx,mendeley,dqn,validation_f1,0.3465165085950555,0.004533525482816296,5,0.11391037922755984,0.006772197803442234,5,0.6347093946677254,0.006962172027616112,5,0.49623852321841444,0.0038363750749148134,5,0.8804046337085986,0.014737670592668409,5,0.9780714285714286,0.0014583940706496964,5,0.451166602568585,0.006714312923440061,5
iscx,mendeley,dqn,validation_fpr_limit,0.3465165085950555,0.004533525482816296,5,0.11391037922755984,0.006772197803442234,5,0.5571886239444315,0.003600731478873709,5,0.45285312108697245,0.002173678987810689,5,0.7240006526350139,0.006608030229930948,5,0.9573571428571428,0.000812450940434091,5,0.3833217548889355,0.0031277500652172802,5
iscx,mendeley,logistic,default,0.3515997250176772,0.0,5,0.1256767300654966,0.0,5,0.6136608747753146,0.0,5,0.4848972635167124,0.0,5,0.8355359765051397,0.0,5,0.9714285714285713,0.0,5,0.43205370253828407,0.0,5
iscx,mendeley,logistic,validation_f1,0.3515997250176772,0.0,5,0.1256767300654966,0.0,5,0.6281596976139854,0.0,5,0.4922706655558641,0.0,5,0.8676782509381628,0.0,5,0.9794642857142858,0.0,5,0.4441069826119386,0.0,5
iscx,mendeley,logistic,validation_fpr_limit,0.3515997250176772,0.0,5,0.1256767300654966,0.0,5,0.5048530954879329,0.0,5,0.4220857550169975,0.0,5,0.6279980420949584,0.0,5,0.9410714285714284,0.0,5,0.3434633067617649,0.0,5
iscx,mendeley,mlp,default,0.3461142604006267,0.0010530364449345762,5,0.11486441507586882,0.0030590949803860823,5,0.6269726789106077,0.006945793953046734,5,0.49252557867791624,0.0036923662195817403,5,0.8624245390765214,0.014993925483341285,5,0.9724285714285715,0.0029628869333121594,5,0.44499798382397504,0.006222504096624497,5
iscx,mendeley,mlp,validation_f1,0.3461142604006267,0.0010530364449345762,5,0.11486441507586882,0.0030590949803860823,5,0.6416802374465618,0.0026845395899005886,5,0.5001506919510683,0.0013980614705514276,5,0.8949257627671724,0.005970362037373797,5,0.9788571428571429,0.001119459144189807,5,0.45803430995501476,0.002454991383929368,5
iscx,mendeley,mlp,validation_fpr_limit,0.3461142604006267,0.0010530364449345762,5,0.11486441507586882,0.0030590949803860823,5,0.5668061953500682,0.002405297616534132,5,0.4585611691911152,0.001448926407307062,5,0.7419481155163974,0.004467690675163467,5,0.9587857142857142,0.0007405871911903381,5,0.3915812006153416,0.002153364272825386,5
iscx,mendeley,random_forest,default,0.44610554279598646,0.003102955514879191,5,0.3498562687923922,0.006311809935789831,5,0.647762979936614,0.0007297996216324813,5,0.5034737884157898,0.00037534211278543244,5,0.9079784630445424,0.0016518564799572917,5,0.9800357142857143,0.00036596252735567893,5,0.46397137437941405,0.000670655081823012,5
iscx,mendeley,random_forest,validation_f1,0.44610554279598646,0.003102955514879191,5,0.3498562687923922,0.006311809935789831,5,0.638612656229237,0.004557886570350545,5,0.4986225032316213,0.0024224002835728947,5,0.8879099363680861,0.009972724287770351,5,0.9771071428571428,0.0015382039619541439,5,0.45540139675547164,0.00426749501060623,5
iscx,mendeley,random_forest,validation_fpr_limit,0.44610554279598646,0.003102955514879191,5,0.3498562687923922,0.006311809935789831,5,0.617418644162825,0.0026238313014631293,5,0.4872304400069199,0.0015252257983625968,5,0.8425518029042258,0.005215978907862927,5,0.9704642857142858,9.780759955450399e-05,5,0.43604375859497,0.002574720882602038,5
mendeley,iscx,always_malicious,default,0.4936544093719492,0.0,5,0.5,0.0,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,iscx,always_malicious,validation_f1,0.4936544093719492,0.0,5,0.5,0.0,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,iscx,always_malicious,validation_fpr_limit,0.4936544093719492,0.0,5,0.5,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.5,0.0,5
mendeley,iscx,ddqn,default,0.5156123470793499,0.05939735769207303,5,0.3452693382453869,0.0757443746061308,5,0.6607687512670015,0.00013048987362236582,5,0.4935225485410565,7.371244536143244e-05,5,0.9994726433750823,0.00029480131542517613,5,1.0,0.0,5,0.4997363216875412,0.00014740065771258806,5
mendeley,iscx,ddqn,validation_f1,0.5156123470793499,0.05939735769207303,5,0.3452693382453869,0.0757443746061308,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
