tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
1543,13,495,1022,0.8346892287666775,0.9874396135265701,0.6736980883322347,0.8009404388714734,0.008354755784061696,0.9916452442159382,0.8326716662740865,0.9670606661227463,0.9614874608761373,0.3368044256426944,3073,iscx,iscx,mlp,11,validation_fpr_limit,1.9333173036575317,6.295603699982166,0.0037918000016361475
166,5434,932,5197,0.4572427316906812,0.4888533534004327,0.8479360417686409,0.6201670644391408,0.9703571428571428,0.029642857142857144,0.43878944945574905,0.34438529179595645,0.11044271379623803,0.9063858811492881,11729,iscx,mendeley,mlp,11,default,5e-324,6.295603699982166,0.010810500010848045
110,5490,607,5522,0.48017733822150227,0.501452960406829,0.9009626366454561,0.6443031328393909,0.9803571428571428,0.019642857142857142,0.4603027468941566,0.34438529179595645,0.11044271379623803,0.9388694688379231,11729,iscx,mendeley,mlp,11,validation_f1,-1.3117828369140625,6.295603699982166,0.010810500010848045
227,5373,1589,4540,0.4064285105294569,0.45798446484414407,0.7407407407407407,0.5660142126916843,0.9594642857142858,0.040535714285714286,0.3906382275132275,0.34438529179595645,0.11044271379623803,0.8451700912268736,11729,iscx,mendeley,mlp,11,validation_fpr_limit,1.9333173036575317,6.295603699982166,0.010810500010848045
1428,128,149,1368,0.9098600715912789,0.9144385026737968,0.9017798286090969,0.9080650514437438,0.08226221079691516,0.9177377892030848,0.9097588089060908,0.9646168173351569,0.9593162665455598,0.48682069638789455,3073,iscx,iscx,dqn,11,default,5e-324,5.3569032999221236,0.0031609998550266027
1413,143,138,1379,0.9085584119752684,0.9060446780551905,0.9090309822017139,0.9075353734781179,0.09190231362467867,0.9080976863753213,0.9085643342885176,0.9646168173351569,0.9593162665455598,0.49528148389196225,3073,iscx,iscx,dqn,11,validation_f1,-0.14680200815200806,5.3569032999221236,0.0031609998550266027
1541,15,535,982,0.8210218027985682,0.9849548645937813,0.6473302570863546,0.781225139220366,0.009640102827763496,0.9903598971722365,0.8188450771292956,0.9646168173351569,0.9593162665455598,0.3244386592905955,3073,iscx,iscx,dqn,11,validation_fpr_limit,1.3477914333343506,5.3569032999221236,0.0031609998550266027
136,5464,824,5305,0.46389291499701596,0.4926176989506918,0.8655571871430903,0.6278849567996213,0.9757142857142858,0.024285714285714285,0.44492145071440226,0.3437463200439557,0.10934815164440716,0.9181515900758803,11729,iscx,mendeley,dqn,11,default,5e-324,5.3569032999221236,0.010649999836459756
122,5478,760,5369,0.46815585301389717,0.49497556928182906,0.8759993473649861,0.6325400565504241,0.9782142857142857,0.021785714285714287,0.4488925308253502,0.3437463200439557,0.10934815164440716,0.924801773382215,11729,iscx,mendeley,dqn,11,validation_f1,-0.14680200815200806,5.3569032999221236,0.010649999836459756
238,5362,1696,4433,0.39824366953704493,0.45257784583971417,0.7232827541197585,0.5567696558653604,0.9575,0.0425,0.38289137705987925,0.3437463200439557,0.10934815164440716,0.8351095575070339,11729,iscx,mendeley,dqn,11,validation_fpr_limit,1.3477914333343506,5.3569032999221236,0.010649999836459756
1428,128,149,1368,0.9098600715912789,0.9144385026737968,0.9017798286090969,0.9080650514437438,0.08226221079691516,0.9177377892030848,0.9097588089060908,0.9646168173351569,0.9593162665455598,0.48682069638789455,3073,iscx,iscx,ddqn,11,default,5e-324,6.392200999893248,0.0051969001069664955
1413,143,138,1379,0.9085584119752684,0.9060446780551905,0.9090309822017139,0.9075353734781179,0.09190231362467867,0.9080976863753213,0.9085643342885176,0.9646168173351569,0.9593162665455598,0.49528148389196225,3073,iscx,iscx,ddqn,11,validation_f1,-0.14680200815200806,6.392200999893248,0.0051969001069664955
