tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
216,5384,1426,4703,0.41938784210077584,0.466243679984138,0.7673356175558819,0.5800444005920079,0.9614285714285714,0.03857142857142857,0.40295352306365523,0.3656774420579373,0.16489179078386124,0.8600051155256203,11729,iscx,mendeley,dqn,11,validation_fpr_limit,1.5584526062011719,57.994426999939606,0.01450189994648099
1432,124,153,1364,0.9098600715912789,0.9166666666666666,0.8991430454845089,0.907820299500832,0.07969151670951156,0.9203084832904884,0.9097257643874986,0.9687855262929413,0.9626808763745248,0.48421737715587376,3073,iscx,iscx,ddqn,11,default,5e-324,66.89032820006832,0.0021473001688718796
1408,148,147,1370,0.904002603319232,0.9025032938076416,0.9030982201713909,0.9028006589785832,0.09511568123393316,0.9048843187660668,0.9039912694687289,0.9687855262929413,0.9626808763745248,0.49397982427595183,3073,iscx,iscx,ddqn,11,validation_f1,-0.07360076904296875,66.89032820006832,0.0021473001688718796
1541,15,446,1071,0.8499837292547999,0.9861878453038674,0.7059986816084377,0.8228966577026507,0.009640102827763496,0.9903598971722365,0.848179289390337,0.9687855262929413,0.9626808763745248,0.3534005857468272,3073,iscx,iscx,ddqn,11,validation_fpr_limit,1.1480140686035156,66.89032820006832,0.0021473001688718796
130,5470,671,5458,0.4764259527666468,0.49945095168374815,0.8905204764235601,0.6399718590607961,0.9767857142857143,0.023214285714285715,0.45686738106892294,0.3612181132277431,0.13956518192201012,0.9317077329695627,11729,iscx,mendeley,ddqn,11,default,5e-324,66.89032820006832,0.00929720001295209
119,5481,623,5506,0.4795805268991389,0.5011377082006007,0.898352096589982,0.6433746202383734,0.97875,0.02125,0.459801048294991,0.3612181132277431,0.13956518192201012,0.9367379998294825,11729,iscx,mendeley,ddqn,11,validation_f1,-0.07360076904296875,66.89032820006832,0.00929720001295209
215,5385,1315,4814,0.4287663057379146,0.47200705951563876,0.7854462391907325,0.5896619304262616,0.9616071428571429,0.038392857142857145,0.4119195481667948,0.3612181132277431,0.13956518192201012,0.8695540966834342,11729,iscx,mendeley,ddqn,11,validation_fpr_limit,1.1480140686035156,66.89032820006832,0.00929720001295209
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,23,default,0.5000000000000001,6.620003841817379e-05,4.0800077840685844e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,23,validation_f1,1.0,6.620003841817379e-05,4.0800077840685844e-05
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,23,validation_fpr_limit,1.0000000000000002,6.620003841817379e-05,4.0800077840685844e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,23,default,0.5000000000000001,6.620003841817379e-05,5.460018292069435e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,23,validation_f1,1.0,6.620003841817379e-05,5.460018292069435e-05
5600,0,6129,0,0.47744905789069825,0.0,0.0,0.0,0.0,1.0,0.5,0.5225509421093018,0.5,0.0,11729,iscx,mendeley,always_malicious,23,validation_fpr_limit,1.0000000000000002,6.620003841817379e-05,5.460018292069435e-05
1364,192,288,1229,0.8438008460787504,0.8648838845883181,0.8101516150296638,0.8366235534377128,0.12339331619537275,0.8766066838046273,0.8433791494171455,0.9406952918396636,0.9345532126897731,0.4624145785876993,3073,iscx,iscx,logistic,23,default,5e-324,0.033085100119933486,0.00045039993710815907
1347,209,278,1239,0.8415229417507322,0.8556629834254144,0.8167435728411339,0.8357504215851602,0.13431876606683804,0.865681233933162,0.841212403387148,0.9406952918396636,0.9345532126897731,0.4712007809957696,3073,iscx,iscx,logistic,23,validation_f1,-0.1349935531616211,0.033085100119933486,0.00045039993710815907
1544,12,726,791,0.7598438008460787,0.9850560398505604,0.5214238628872775,0.6818965517241379,0.007712082262210797,0.9922879177377892,0.7568558903125333,0.9406952918396636,0.9345532126897731,0.26130816791409045,3073,iscx,iscx,logistic,23,validation_fpr_limit,2.9301509857177734,0.033085100119933486,0.00045039993710815907
155,5445,930,5199,0.4564754028476426,0.4884441939120631,0.8482623592755751,0.6199248792702557,0.9723214285714286,0.027678571428571427,0.4379704653520733,0.3535363665992691,0.12712840593897862,0.9074942450336773,11729,iscx,mendeley,logistic,23,default,5e-324,0.033085100119933486,0.0005254000425338745
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,23,validation_f1,-0.1349935531616211,0.033085100119933486,0.0005254000425338745
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,23,validation_fpr_limit,2.9301509857177734,0.033085100119933486,0.0005254000425338745
1469,87,170,1347,0.916368369671331,0.9393305439330544,0.8879367172050099,0.9129108776685869,0.055912596401028275,0.9440874035989717,0.9160120604019908,0.9756045462140535,0.9694162389237315,0.4666449723397332,3073,iscx,iscx,random_forest,23,default,0.5000000000000001,0.8978772999253124,0.09031359991058707
1306,250,89,1428,0.8896843475431174,0.8510131108462455,0.9413315754779169,0.8938967136150234,0.16066838046272494,0.8393316195372751,0.890331597507596,0.9756045462140535,0.9694162389237315,0.5460462089163683,3073,iscx,iscx,random_forest,23,validation_f1,0.2537935331173369,0.8978772999253124,0.09031359991058707
1539,17,283,1234,0.902375528799219,0.9864108713029577,0.8134475939353988,0.8916184971098265,0.010925449871465296,0.9890745501285347,0.9012610720319667,0.9756045462140535,0.9694162389237315,0.40709404490725676,3073,iscx,iscx,random_forest,23,validation_fpr_limit,0.7087772017461235,0.8978772999253124,0.09031359991058707
116,5484,575,5554,0.483417171114332,0.5031708642870085,0.906183716756404,0.6470553969825829,0.9792857142857143,0.020714285714285713,0.4634490012353448,0.4147942860258699,0.291807493065753,0.9410861966067013,11729,iscx,mendeley,random_forest,23,default,0.5000000000000001,0.8978772999253124,0.10974569991230965
85,5515,393,5736,0.4962912439253133,0.5098213492134033,0.9358786098874204,0.6600690448791715,0.9848214285714286,0.015178571428571428,0.4755285906579959,0.4147942860258699,0.291807493065753,0.9592463125586154,11729,iscx,mendeley,random_forest,23,validation_f1,0.2537935331173369,0.8978772999253124,0.10974569991230965
170,5430,999,5130,0.45187142978941086,0.48579545454545453,0.8370044052863436,0.6147761998921445,0.9696428571428571,0.030357142857142857,0.4336807740717432,0.4147942860258699,0.291807493065753,0.9003325091653167,11729,iscx,mendeley,random_forest,23,validation_fpr_limit,0.7087772017461235,0.8978772999253124,0.10974569991230965
1456,100,170,1347,0.9121379759192971,0.9308914996544575,0.8879367172050099,0.9089068825910931,0.06426735218508997,0.9357326478149101,0.9118346825099599,0.9724347309990643,0.9664886216707648,0.470875366091767,3073,iscx,iscx,mlp,23,default,5e-324,26.55426250002347,0.0050005000084638596
1305,251,86,1431,0.8903351773511227,0.8507728894173603,0.9433091628213579,0.8946545795561113,0.16131105398457585,0.8386889460154242,0.890999054418391,0.9724347309990643,0.9664886216707648,0.5473478685323788,3073,iscx,iscx,mlp,23,validation_f1,-1.3094737529754639,26.55426250002347,0.0050005000084638596
1545,11,414,1103,0.8616986657988935,0.9901256732495511,0.7270929466051417,0.8384644621816799,0.007069408740359897,0.9929305912596401,0.860011768932391,0.9724347309990643,0.9664886216707648,0.3625122030589001,3073,iscx,iscx,mlp,23,validation_fpr_limit,1.8691457509994507,26.55426250002347,0.0050005000084638596
153,5447,706,5423,0.47540284764259527,0.4988960441582337,0.8848099200522108,0.638037531619507,0.9726785714285714,0.027321428571428573,0.4560656743118197,0.3445657861592427,0.11325307962147169,0.9267627248699803,11729,iscx,mendeley,mlp,23,default,5e-324,26.55426250002347,0.014026900054886937
77,5523,469,5660,0.4891295080569529,0.5061253688634535,0.9234785446239191,0.6538817005545287,0.98625,0.01375,0.46861427231195957,0.3445657861592427,0.11325307962147169,0.9534487168556569,11729,iscx,mendeley,mlp,23,validation_f1,-1.3094737529754639,26.55426250002347,0.014026900054886937
198,5402,1208,4921,0.4364395941683008,0.4767025089605735,0.8029042258117148,0.5982251398006322,0.9646428571428571,0.03535714285714286,0.41913068433442885,0.3445657861592427,0.11325307962147169,0.8801261829652997,11729,iscx,mendeley,mlp,23,validation_fpr_limit,1.8691457509994507,26.55426250002347,0.014026900054886937
1397,159,131,1386,0.9056296778392451,0.8970873786407767,0.9136453526697429,0.9052906596995428,0.10218508997429306,0.8978149100257069,0.9057301313477248,0.9693447439903361,0.9630036959023103,0.5027660266840221,3073,iscx,iscx,dqn,23,default,5e-324,50.13824819982983,0.0031208000145852566
1308,248,109,1408,0.8838268792710706,0.8502415458937198,0.9281476598549769,0.8874881815316735,0.15938303341902313,0.8406169665809768,0.8843823132179769,0.9693447439903361,0.9630036959023103,0.5388870810283111,3073,iscx,iscx,dqn,23,validation_f1,-0.2183837890625,50.13824819982983,0.0031208000145852566
1541,15,463,1054,0.8444516758867556,0.9859681945743686,0.6947923533289387,0.8151585460170147,0.009640102827763496,0.9903598971722365,0.8425761252505877,0.9693447439903361,0.9630036959023103,0.34786853237878296,3073,iscx,iscx,dqn,23,validation_fpr_limit,1.5870857238769531,50.13824819982983,0.0031208000145852566
112,5488,586,5543,0.48213828970926764,0.5024929743450276,0.9043889704682656,0.646037296037296,0.98,0.02,0.4621944852341328,0.48845879057553027,0.3417915268163066,0.940489385284338,11729,iscx,mendeley,dqn,23,default,5e-324,50.13824819982983,0.010029899887740612
104,5496,533,5596,0.48597493392446073,0.5045077533357375,0.9130363844020232,0.649904186748737,0.9814285714285714,0.018571428571428572,0.46580390648672587,0.48845879057553027,0.3417915268163066,0.945690169664933,11729,iscx,mendeley,dqn,23,validation_f1,-0.2183837890625,50.13824819982983,0.010029899887740612
211,5389,1380,4749,0.42288345127461846,0.4684355888735451,0.7748409202153695,0.5838814778385689,0.9623214285714285,0.03767857142857143,0.4062597458219705,0.48845879057553027,0.3417915268163066,0.8643533123028391,11729,iscx,mendeley,dqn,23,validation_fpr_limit,1.5870857238769531,50.13824819982983,0.010029899887740612
1393,163,145,1372,0.8997722095671982,0.8938110749185668,0.9044166117336849,0.8990825688073395,0.10475578406169665,0.8952442159383034,0.8998304138359942,0.9691309072755383,0.9627749261582105,0.49951187764399607,3073,iscx,iscx,ddqn,23,default,5e-324,46.92061959998682,0.003915299894288182
1439,117,162,1355,0.9092092417832737,0.920516304347826,0.8932102834541858,0.9066577450652392,0.07519280205655526,0.9248071979434447,0.9090087406988152,0.9691309072755383,0.9627749261582105,0.4790107386918321,3073,iscx,iscx,ddqn,23,validation_f1,0.19942474365234375,46.92061959998682,0.003915299894288182
1544,12,466,1051,0.8444516758867556,0.9887111947318908,0.6928147659854977,0.8147286821705426,0.007712082262210797,0.9922879177377892,0.8425513418616435,0.9691309072755383,0.9627749261582105,0.34591604295476736,3073,iscx,iscx,ddqn,23,validation_fpr_limit,1.5834121704101562,46.92061959998682,0.003915299894288182
116,5484,603,5526,0.4810299258248785,0.5019073569482289,0.9016152716593245,0.6448450901452827,0.9792857142857143,0.020714285714285713,0.4611647786868051,0.40214507334861044,0.20647287194368694,0.9386989513172479,11729,iscx,mendeley,ddqn,23,default,5e-324,46.92061959998682,0.014812099980190396
140,5460,686,5443,0.47599965896495866,0.49922039805558105,0.8880730951215533,0.6391498356035697,0.975,0.025,0.45653654756077666,0.40214507334861044,0.20647287194368694,0.929576263961122,11729,iscx,mendeley,ddqn,23,validation_f1,0.19942474365234375,46.92061959998682,0.014812099980190396
208,5392,1358,4771,0.4245033677210333,0.4694479976384926,0.7784304127916463,0.58568622636877,0.9628571428571429,0.037142857142857144,0.4077866349672517,0.40214507334861044,0.20647287194368694,0.8664847813112797,11729,iscx,mendeley,ddqn,23,validation_fpr_limit,1.5834121704101562,46.92061959998682,0.014812099980190396
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,default,0.5000000000000001,8.569983765482903e-05,3.5400036722421646e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,validation_f1,1.0,8.569983765482903e-05,3.5400036722421646e-05
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,37,validation_fpr_limit,1.0000000000000002,8.569983765482903e-05,3.5400036722421646e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,default,0.5000000000000001,8.569983765482903e-05,5.079992115497589e-05
0,5600,0,6129,0.5225509421093018,0.5225509421093018,1.0,0.6864150520775003,1.0,0.0,0.5,0.5225509421093018,0.5,1.0,11729,iscx,mendeley,always_malicious,37,validation_f1,1.0,8.569983765482903e-05,5.079992115497589e-05
5600,0,6129,0,0.47744905789069825,0.0,0.0,0.0,0.0,1.0,0.5,0.5225509421093018,0.5,0.0,11729,iscx,mendeley,always_malicious,37,validation_fpr_limit,1.0000000000000002,8.569983765482903e-05,5.079992115497589e-05
1364,192,288,1229,0.8438008460787504,0.8648838845883181,0.8101516150296638,0.8366235534377128,0.12339331619537275,0.8766066838046273,0.8433791494171455,0.9406952918396636,0.9345532126897731,0.4624145785876993,3073,iscx,iscx,logistic,37,default,5e-324,0.021656099939718843,0.00040360004641115665
1347,209,278,1239,0.8415229417507322,0.8556629834254144,0.8167435728411339,0.8357504215851602,0.13431876606683804,0.865681233933162,0.841212403387148,0.9406952918396636,0.9345532126897731,0.4712007809957696,3073,iscx,iscx,logistic,37,validation_f1,-0.1349935531616211,0.021656099939718843,0.00040360004641115665
1544,12,726,791,0.7598438008460787,0.9850560398505604,0.5214238628872775,0.6818965517241379,0.007712082262210797,0.9922879177377892,0.7568558903125333,0.9406952918396636,0.9345532126897731,0.26130816791409045,3073,iscx,iscx,logistic,37,validation_fpr_limit,2.9301509857177734,0.021656099939718843,0.00040360004641115665
155,5445,930,5199,0.4564754028476426,0.4884441939120631,0.8482623592755751,0.6199248792702557,0.9723214285714286,0.027678571428571427,0.4379704653520733,0.3535363665992691,0.12712840593897862,0.9074942450336773,11729,iscx,mendeley,logistic,37,default,5e-324,0.021656099939718843,0.0005376001354306936
146,5454,868,5261,0.46099411714553673,0.4909939337377508,0.8583782019905368,0.6246734742341487,0.9739285714285715,0.026071428571428572,0.4422248152809827,0.3535363665992691,0.12712840593897862,0.9135476170176485,11729,iscx,mendeley,logistic,37,validation_f1,-0.1349935531616211,0.021656099939718843,0.0005376001354306936
317,5283,2105,4024,0.3701082786256288,0.43236273772429357,0.656550823951705,0.5213785954910599,0.9433928571428571,0.056607142857142856,0.35657898340442395,0.3535363665992691,0.12712840593897862,0.793503282462273,11729,iscx,mendeley,logistic,37,validation_fpr_limit,2.9301509857177734,0.021656099939718843,0.0005376001354306936
1501,55,168,1349,0.9274324764074194,0.9608262108262108,0.8892551087673038,0.9236562820951729,0.03534704370179949,0.9646529562982005,0.9269540325327521,0.9762328722818668,0.9701788047373978,0.45688252521965506,3073,iscx,iscx,random_forest,37,default,0.5000000000000001,1.0145194998476654,0.10582719999365509
1302,254,88,1429,0.8887081028311097,0.8490790255496138,0.9419907712590639,0.893125,0.16323907455012854,0.8367609254498715,0.8893758483544677,0.9762328722818668,0.9701788047373978,0.5476732834363814,3073,iscx,iscx,random_forest,37,validation_f1,0.24720489305035437,1.0145194998476654,0.10582719999365509
1541,15,287,1230,0.9017246989912138,0.9879518072289156,0.8108108108108109,0.8906589427950761,0.009640102827763496,0.9903598971722365,0.9005853539915236,0.9762328722818668,0.9701788047373978,0.40514155548324116,3073,iscx,iscx,random_forest,37,validation_fpr_limit,0.7161513419448043,1.0145194998476654,0.10582719999365509
115,5485,565,5564,0.4841844999573706,0.5035749841614626,0.9078153042910753,0.6478053324019094,0.9794642857142857,0.020535714285714286,0.4641755092883948,0.43145262406959206,0.32059512155327136,0.9420240429704152,11729,iscx,mendeley,random_forest,37,default,0.5000000000000001,1.0145194998476654,0.13837090018205345
85,5515,394,5735,0.4962059851649757,0.5097777777777778,0.9357154511339534,0.6599919443005927,0.9848214285714286,0.015178571428571428,0.4754470112812624,0.43145262406959206,0.32059512155327136,0.9591610537982778,11729,iscx,mendeley,random_forest,37,validation_f1,0.24720489305035437,1.0145194998476654,0.13837090018205345
174,5426,1003,5126,0.45187142978941086,0.4857846853677028,0.8363517702724751,0.6145914513518375,0.9689285714285715,0.031071428571428573,0.4337115994219518,0.43145262406959206,0.32059512155327136,0.8996504390826158,11729,iscx,mendeley,random_forest,37,validation_fpr_limit,0.7161513419448043,1.0145194998476654,0.13837090018205345
1458,98,177,1340,0.910510901399284,0.9318497913769124,0.8833223467369808,0.9069373942470389,0.06298200514138817,0.9370179948586118,0.9101701707977963,0.9726654869003803,0.9671020635030917,0.4679466319557436,3073,iscx,iscx,mlp,37,default,5e-324,33.670322800055146,0.0034430997911840677
1304,252,83,1434,0.8909860071591279,0.8505338078291815,0.9452867501647989,0.895410552606931,0.16195372750642673,0.8380462724935732,0.8916665113291861,0.9726654869003803,0.9671020635030917,0.5486495281483892,3073,iscx,iscx,mlp,37,validation_f1,-1.400486707687378,33.670322800055146,0.0034430997911840677
1540,16,371,1146,0.8740644321509925,0.9862306368330465,0.7554383651944627,0.8555431131019037,0.010282776349614395,0.9897172236503856,0.8725777944224242,0.9726654869003803,0.9671020635030917,0.37813211845102507,3073,iscx,iscx,mlp,37,validation_fpr_limit,1.5044327974319458,33.670322800055146,0.0034430997911840677
156,5444,773,5356,0.4699462869809873,0.49592592592592594,0.8738782835699135,0.6327603520585977,0.9721428571428572,0.027857142857142858,0.45086771321352814,0.3445823684801598,0.11358333041978418,0.9207946116463467,11729,iscx,mendeley,mlp,37,default,5e-324,33.670322800055146,0.013590299990028143
75,5525,467,5662,0.4891295080569529,0.5061231786895504,0.9238048621308533,0.653961653961654,0.9866071428571429,0.013392857142857142,0.4685988596368552,0.3445823684801598,0.11358333041978418,0.9537897518970074,11729,iscx,mendeley,mlp,37,validation_f1,-1.400486707687378,33.670322800055146,0.013590299990028143
